Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly) 
 08/07  06:00:00,9.416666666666666,,9.416660666731987,24.834015381230497,25.34286245557298,31.681827630904735,19.647839273064747,28.587603418950383,18.01761290129236,18.565257786505764,42.931970538921256 
 08/07  07:00:00,10.050000000000002,,10.049993208161618,24.750414759682183,25.572089602150356,32.03668539344012,19.334925420660213,29.045064899894914,17.617438045973408,18.559320332651527,43.12119107899855 
 08/07  08:00:00,12.666666666666666,,12.00392907443053,24.91485025015548,25.30336975539393,32.612432464722815,18.70392646832414,29.388965568876845,17.257835197528042,18.562177094918983,43.08028096760072 
 08/07  09:00:00,16.333333333333332,,13.767024335055725,25.25611652996726,24.736724821269277,33.3201390412782,17.93347271897426,29.78584059017538,16.829210202514584,18.577763378299114,42.938389700810596 
 08/07  10:00:00,18.875,,14.906810974196128,25.658052119981164,24.236715395647753,34.06513754309479,17.261958408140195,30.43989165385437,16.266050832229297,18.60159293839614,43.023385070327116 
 08/07  11:00:00,20.958333333333332,,15.945170795096843,26.043168034332997,23.675782199263335,34.72033047563544,16.634620914687314,31.192265404372023,15.573624262512794,18.624672940025587,42.93430923862343 
 08/07  12:00:00,23.166666666666668,,16.463006489388867,26.499052051796443,23.002257927448255,35.18690594487458,16.17826406163186,31.93849136724424,14.89825674226116,18.649124960331516,42.784773556422465 
 08/07  13:00:00,24.349999999999998,,16.78128120262191,27.19731172340919,22.15145969984962,35.469419197370264,15.980815376029064,32.581916608178595,14.414201789024546,18.677944180131746,42.8497756788693 
 08/07  14:00:00,25.708333333333332,,17.260082341647493,28.14439432039771,20.942995516070493,35.749075717920434,15.722966146607478,33.144781283424535,13.953320443464284,18.71778243362405,42.70525370760737 
 08/07  15:00:00,26.616666666666664,,17.73510477236545,29.21981240088051,19.630689830618675,35.99846601987309,15.472588104687228,33.62026090907946,13.554767647271277,18.75738872559158,42.500364185136085 
 08/07  16:00:00,26.875,,18.098276628928023,30.357087910522306,18.439096729799356,36.09716340958335,15.43138276106364,33.897333803721615,13.38327487810028,18.78946712396205,42.53215883973596 
 08/07  17:00:00,27.058333333333337,,17.915708134381614,31.492952142321087,17.26723245229069,36.0754679419605,15.435603289397429,33.94152557597051,13.33809774520419,18.815562756003157,42.42397431259305 
 08/07  18:00:00,26.691666666666666,,17.608278632784817,32.34385190813852,16.416918482919723,35.92721503782897,15.527546617487538,33.762867786075965,13.442144065914462,18.83394044229651,42.281821293218954 
 08/07  19:00:00,26.400000000000002,,17.960868190650217,32.6260844645268,16.197758155609993,35.74375023046835,15.724423034671206,33.506974138936066,13.670021100892571,18.846838683086446,42.354068401162884 
 08/07  20:00:00,25.466666666666665,,18.480864501065444,32.14196832720223,16.630799453675596,35.47389488261709,15.943860365550426,33.18348439062018,13.90598843442512,18.854950042787173,42.290063235675014 
 08/07  21:00:00,20.775000000000002,,15.659813332081464,30.961813408520317,17.74541719900202,34.92975483307171,16.393898439165874,32.56227618016875,14.368225230306685,18.85242413187773,42.20133192697028 
 08/07  22:00:00,19.650000000000002,,15.504800712556994,29.92175907857781,18.889937256739774,34.54783979172055,16.79648543683479,32.09737788606722,14.79565418823129,18.839986235243384,42.36733187782678 
 08/07  23:00:00,17.458333333333332,,14.332147635788322,29.143493626825176,19.763908007429603,34.30938772061732,17.027357697883932,31.808849892799774,15.045156072773338,18.81861938686734,42.44044118188877 
 08/07  24:00:00,16.575,,14.334153537384134,28.469769767415908,20.479500347310182,33.98913148399516,17.274913971554593,31.449361894693592,15.303088681475446,18.787652840821636,42.37970858590047 
 08/08  01:00:00,17.7,,15.652704097076723,28.085635411379744,20.990405621682715,33.85763227660738,17.442062379754642,31.2530855524892,15.510366276096121,18.76005703345003,42.55022704282113 
 08/08  02:00:00,17.291666666666668,,15.287883144465262,27.72852012169083,21.486969943471227,33.66552000159404,17.67542891563254,31.01327965140121,15.763936175349249,18.730772153757638,42.73796174513799 
 08/08  03:00:00,16.591666666666665,,14.737245276755056,27.405725390480427,21.894156021328428,33.46046150250763,17.877485423709622,30.760957989629063,15.990863723433934,18.701393770439587,42.812470551378446 
 08/08  04:00:00,15.891666666666666,,14.181671049081993,27.10697876706685,22.278754584338717,33.25684676375161,18.08077832111268,30.507851131467067,16.222293434329213,18.67563334940941,42.87759970441444 
 08/08  05:00:00,15.775,,14.050313212106872,26.843569315021565,22.533598946490844,33.070497798369104,18.196090040192743,30.266757557575954,16.380535985978245,18.651703666087407,42.766841671671216 
 08/08  06:00:00,15.433333333333332,,13.617545856406098,26.604508226445176,22.78365263589212,32.93757273157181,18.276868435901743,30.092956521299566,16.49449771046905,18.632001688290313,42.68978927155798 
 08/08  07:00:00,16.266666666666666,,14.299082313170986,26.55931349255431,22.93410952915664,33.30728741263798,17.9725366430002,30.569522787829214,16.113920438795258,18.630056278074367,42.86307939437339 
 08/08  08:00:00,18.208333333333332,,15.530047049740432,26.725869673327093,22.722421145975687,33.883307184831516,17.413096930809825,30.94763312233674,15.77794936364151,18.636594124672932,42.867746126310685 
 08/08  09:00:00,20.75,,16.44439931987934,27.0356142919704,22.280180965083236,34.551416531022035,16.753394468412488,31.33340637375404,15.41317344274905,18.65193039388146,42.76410987330714 
 08/08  10:00:00,23.166666666666668,,17.200764854030833,27.440789360165024,21.800858880296925,35.294975053225556,16.11006239653901,31.991843691685602,14.878534715398793,18.674979406499137,42.78808494382219 
 08/08  11:00:00,25.166666666666668,,17.350647709745786,27.8378288685563,21.29614096363311,35.89563599065393,15.581845580979307,32.73546216002466,14.264280814548576,18.70746323346525,42.69123438639889 
 08/08  12:00:00,27.75,,17.797012133647907,28.32247059617489,20.685512654768328,36.34268534803346,15.190678436395354,33.47725893342938,13.670776471755659,18.74707379881468,42.54750647102703 
 08/08  13:00:00,29.233333333333334,,17.850236054976893,29.09273763786158,19.80923224017077,36.69477441388174,14.920116123776188,34.1738881802729,13.166278300416158,18.786397026086735,42.49843770693671 
 08/08  14:00:00,30.333333333333332,,19.549481026323573,30.08974170567643,18.701931618122543,37.005669916983884,14.666652636613103,34.766818367860544,12.73768747906758,18.82337149482318,42.392462289376056 
 08/08  15:00:00,31.0,,19.420907598783167,31.126185889981226,17.618738520151542,37.26546778442522,14.454816883902348,35.26993568540359,12.382891212691474,18.859524493865052,42.2804263517265 
 08/08  16:00:00,31.058333333333337,,19.653345656860214,32.139208519218776,16.644921996709222,37.35544441818738,14.39247015745117,35.52282617534989,12.21819713234393,18.89134675806605,42.220616743521866 
 08/08  17:00:00,31.041666666666668,,20.668825897428366,33.040393295486986,15.813505139431394,37.305066601690136,14.425760970652801,35.5196351155506,12.215086224390122,18.91772576075194,42.13299868120728 
 08/08  18:00:00,31.0,,21.799236440678715,33.575322669550346,15.338370381773549,37.16092387884593,14.532434988356334,35.33407364749055,12.334894803558905,18.93647510033742,42.06358463941724 
 08/08  19:00:00,30.183333333333337,,22.2124296705009,33.73608947645474,15.208685636555531,36.99531723816263,14.671504067317782,35.10197566511984,12.500287289854542,18.949162093433067,42.05134759436711 
 08/08  20:00:00,28.083333333333332,,21.20517347835252,33.27494732505064,15.600612037356557,36.68579645477549,14.915187180485482,34.72880462828017,12.755872387721965,18.955108818842938,42.01767367796793 
 08/08  21:00:00,25.833333333333332,,20.6553472402643,32.27803069256265,16.489393874573,36.23213371632297,15.279313121384531,34.18471288727758,13.138017126328657,18.95178549419574,41.996713419708534 
 08/08  22:00:00,23.71666666666667,,18.623782056492516,31.3708297637405,17.387167879470674,35.88382702092373,15.600046196502985,33.77467735376242,13.463849636363099,18.940649565410162,42.0959621440136 
 08/08  23:00:00,21.983333333333334,,17.006931780189237,30.56740693123244,18.22455741525857,35.594784928757974,15.870640088737048,33.45343151557445,13.725517818309834,18.92126573904324,42.202115519910734 
 08/08  24:00:00,20.525000000000002,,16.61595174464732,29.980473419689957,18.84872599317075,35.355780990799,16.0822989561254,33.17651928706823,13.941074813049108,18.896880027949546,42.269655466514564 
 08/09  01:00:00,19.083333333333332,,16.26311695373384,29.504841769096306,19.37267517788818,35.124480232292306,16.29022203209094,32.91086035419934,14.151529353273261,18.870242679529195,42.343344511081085 
 08/09  02:00:00,18.150000000000002,,16.06823142107989,29.105379180381732,19.82298103890789,34.904980392075515,16.488069470163772,32.654055596472254,14.356389604724368,18.84333765158191,42.411749041517645 
 08/09  03:00:00,17.60833333333333,,16.009647683841383,28.756112594833116,20.22406000315757,34.689150911267454,16.68344888853761,32.39360745567723,14.566030683247964,18.816294436591974,42.47612838178561 
 08/09  04:00:00,17.05,,15.976722986856586,28.458483807090207,20.572625717967686,34.49040401187592,16.865478867315314,32.14715723794577,14.767481743128355,18.78894077327301,42.54144512666403 
 08/09  05:00:00,16.333333333333332,,15.624443412881272,28.17603063952359,20.864138272205466,34.29048804757657,17.013847903057293,31.899520103431453,14.94057813093704,18.761588890419578,42.51442162646537 
 08/09  06:00:00,16.0,,15.384293518132296,27.90919130071678,21.156583249280608,34.10296708608298,17.164352646006677,31.667846604061953,15.113328094212754,18.73809305392989,42.507760812890965 
 08/09  07:00:00,17.283333333333335,,16.391920941652327,27.851089372682917,21.282569663609475,34.37683999999948,16.948390565910735,32.00973446183861,14.861777973592192,18.72922346002738,42.64025149460962 
 08/09  08:00:00,19.833333333333332,,17.84590840302202,28.03870208098155,21.044135436506018,34.92956583518537,16.43206359390592,32.34604598548278,14.577126802780057,18.72757269031808,42.629822596550305 
 08/09  09:00:00,22.166666666666668,,18.718413481832467,28.362912454574644,20.621859804366874,35.62621687592985,15.789979962065113,32.838609933963276,14.158936049007066,18.736098766741346,42.54732334746414 
 08/09  10:00:00,24.575000000000003,,19.42042453193253,28.7322120712002,20.223844210573798,36.374866992526094,15.183569709720787,33.55104195406594,13.631502602838486,18.756358070086822,42.575944306619476 
 08/09  11:00:00,26.458333333333332,,19.95886345417327,29.144281788896524,19.74285504278022,37.02487929481372,14.650074105652443,34.38425178282325,13.01015961222722,18.788494148507066,42.480444383850205 
 08/09  12:00:00,27.583333333333332,,19.694503810955393,29.612214627962263,19.197753472630446,37.49315790631553,14.26654580555036,35.18015082487225,12.435783331424146,18.825891902850298,42.33746448454125 
 08/09  13:00:00,28.75833333333334,,19.511175840811465,30.367206258474084,18.40477249251862,37.80631213540538,14.041452430136149,35.831993275214124,12.009777454385956,18.86265063341284,42.286613669751084 
 08/09  14:00:00,29.708333333333332,,20.962226740969157,31.35203171393141,17.397666670227114,38.114587026336984,13.80716067700263,36.411120415104016,11.632592247811745,18.898427911252693,42.1856673283804 
 08/09  15:00:00,30.583333333333332,,21.829726294744287,32.40048342948967,16.385475011573362,38.40363929494284,13.585367101296674,36.9519740214952,11.287148838063308,18.931902608547222,42.07345135519889 
 08/09  16:00:00,30.88333333333334,,21.661512372203887,33.42035489628923,15.480387987662382,38.50968123511256,13.514174372795038,37.23165614837229,11.121480007465948,18.96120471999728,42.016226974096874 
 08/09  17:00:00,30.333333333333332,,21.220585670182796,34.37949799908296,14.670972034034392,38.443884962280855,13.559632511296131,37.21144161313429,11.13160116922703,18.983977944053983,41.94851722790427 
 08/09  18:00:00,30.0,,21.40727252833466,35.08368912756112,14.103355202328538,38.2691435035514,13.683366356061113,36.954138239939766,11.284927714784496,18.999367867205212,41.8935748138389 
 08/09  19:00:00,28.891666666666666,,20.276008258785794,35.092148133643185,14.101021442417194,37.98525166284136,13.899282382194544,36.53219370828238,11.55151909524624,19.00655279876589,41.88729114482678 
 08/09  20:00:00,26.875,,19.300874041611916,34.26627015603,14.758362959507387,37.56870814008922,14.211420600920405,36.04096685493269,11.862360260485445,19.005682050229012,41.87399073075567 
 08/09  21:00:00,24.833333333333332,,18.590250490365438,33.15218319047971,15.696125904572748,37.148407579858976,14.531485624734403,35.508025233660504,12.208113506620835,18.995993506944448,41.875804706271715 
 08/09  22:00:00,23.125,,17.680900429374898,32.211003643793674,16.570239813268866,36.84530928882426,14.792039659909035,35.132539802379135,12.479231719728048,18.97956403887245,41.971357600369 
 08/09  23:00:00,20.458333333333332,,16.90237801887912,31.422436127422248,17.312917314310884,36.52982145112814,15.03775157386002,34.78117405220341,12.714507989714221,18.956260840071618,42.00062668789517 
 08/09  24:00:00,19.0,,16.46943141335851,30.82680797384889,17.887226939453633,36.24372113118321,15.256181849701987,34.455162455024094,12.9304589622662,18.928741608288743,42.02101807436075 
 08/10  01:00:00,18.533333333333335,,16.31095280167622,30.38966731696425,18.380325519958948,36.04444197011185,15.458060767907105,34.19723691835362,13.14629249063634,18.901105005808386,42.18678393821161 
 08/10  02:00:00,17.791666666666668,,16.00546590487701,29.996585419122127,18.813241691512527,35.8174617673078,15.663887394701037,33.91609891010999,13.363888761927585,18.87270999197145,42.294012375166034 
 08/10  03:00:00,17.033333333333335,,15.614586072999577,29.648987000302544,19.16619801566981,35.593890813261766,15.835724636737133,33.63587638295177,13.555678367904777,18.84351397399367,42.312354105007074 
 08/10  04:00:00,16.291666666666668,,15.222207120535359,29.321249459402903,19.50427581429852,35.36906092316522,16.01074117869374,33.352032665375766,13.75333226087777,18.814088189538623,42.33099370494825 
 08/10  05:00:00,15.416666666666666,,14.682284395459135,28.996036854373884,19.86109878274738,35.131290700782465,16.21160608745056,33.057029116655286,13.973427413638012,18.7883868557191,42.37097282389397 
 08/10  06:00:00,15.0,,14.401524956254379,28.69394148938756,20.210242672078405,34.91570599469566,16.405004417316764,32.78319600972166,14.18908508309877,18.765259188598776,42.429939536035015 
 08/10  07:00:00,15.058333333333332,,14.635413616694137,28.589572765737014,20.395712600418225,35.12866385792838,16.263126773679488,33.05207717420557,14.019672554676276,18.753636674343046,42.59214115967516 
 08/10  08:00:00,16.208333333333332,,16.081765107513778,28.704347061559847,20.24606649064736,35.558089713555155,15.871700911926958,33.29504511539283,13.820144106537553,18.74876068104489,42.574194259168934 
 08/10  09:00:00,18.166666666666668,,17.39515960547544,29.022372403488934,19.838122442571297,36.1275175769859,15.352616113323577,33.7154785565647,13.473080952383635,18.756551703154752,42.470973777224096 
 08/10  10:00:00,20.05,,18.24225248181316,29.36492977144019,19.51070580589664,36.695709063088174,14.929171714513876,34.28609005092274,13.092596102246803,18.77222993807301,42.563206482320204 
 08/10  11:00:00,22.083333333333332,,19.176433520020357,29.76828936621322,19.05257035251408,37.30372615529586,14.435202264945906,34.98864480629338,12.586168421147148,18.79618016962083,42.47538839666125 
 08/10  12:00:00,24.34166666666667,,20.33061654766011,30.270770666945424,18.477844675341444,37.90300160078413,13.947487792241638,35.792190746839346,12.018430315224302,18.83353364912642,42.30049186434805 
 08/10  13:00:00,25.475000000000005,,20.51940130125069,30.94835341230613,17.816369125472836,38.22284394914242,13.738825435210108,36.43427593412744,11.628173438973732,18.875106146209944,42.285250927623885 
 08/10  14:00:00,26.416666666666668,,20.195448293853573,31.819175176271916,16.949509618925777,38.51163561811379,13.520020119249233,36.9868347824637,11.277104641800728,18.911328582036376,42.169234355449134 
 08/10  15:00:00,27.0,,20.13646301115514,32.7826625457029,16.0290852179344,38.75773397693849,13.32277396135458,37.43920958706604,10.986849120334695,18.94390582137385,42.02341629857794 
 08/10  16:00:00,27.40833333333333,,20.280117207976556,33.687394461420375,15.253661236533793,38.80821870949864,13.301451632064607,37.621502251987394,10.890639409290289,18.96986280767517,42.00221302085763 
 08/10  17:00:00,27.291666666666668,,20.239459538151035,34.55697971247235,14.528050643369719,38.725884748917544,13.356244872451322,37.55625895330197,10.925798327731515,18.98966631031804,41.93695060553696 
 08/10  18:00:00,27.0,,19.835728948861743,35.2521312104568,13.967629976342861,38.52792622427571,13.488770772652424,37.30130749134014,11.069525943140293,19.002224007013865,41.87066888433829 
 08/10  19:00:00,26.00833333333334,,18.3054071670905,35.357502531356594,13.901055737768575,38.21571161319677,13.73251102158509,36.93489111602895,11.304590659947715,19.006902263394906,41.902702120766655 
 08/10  20:00:00,23.958333333333332,,16.94999344288273,34.647117360384094,14.451983801583504,37.817942492527756,14.023088468477143,36.48708522525356,11.577894955034218,19.005541781955642,41.88160861214079 
 08/10  21:00:00,21.833333333333332,,15.899489394751171,33.40429866857807,15.470657605631464,37.34553378251979,14.371131837431003,35.885790981672805,11.952542920976043,18.99530514636491,41.861910223186825 
 08/10  22:00:00,19.95,,15.271562385353013,32.41548361554347,16.381102378353557,37.01670750108433,14.65533695529458,35.47704563852947,12.244996048863433,18.977108330263558,41.98019808526556 
 08/10  23:00:00,17.916666666666668,,14.444736885038957,31.62856403907117,17.111428256570495,36.693146927143864,14.904040026846664,35.10239652956947,12.490481667017612,18.949996943365573,42.01698304280064 
 08/10  24:00:00,15.833333333333334,,13.491463176395468,30.972125717061584,17.73255798896551,36.36819637253339,15.146254843826371,34.722123246511174,12.735135270282512,18.917599378084734,42.03252952720305 
 08/11  01:00:00,14.883333333333333,,12.748447522718722,30.442159095771444,18.313182454513896,36.081640836005676,15.416410190683813,34.36834060584596,13.013298545369468,18.882842137112146,42.20719826830755 
 08/11  02:00:00,14.450000000000001,,12.308654658939439,30.027361275851064,18.776431773413965,35.84890187013141,15.633773381272084,34.05872171636619,13.255528028762702,18.846294555998607,42.355526012035966 
 08/11  03:00:00,13.791666666666666,,11.9986791294326,29.655699880128633,19.173221650580683,35.62105793740035,15.823925096084546,33.75349721842774,13.47706195924502,18.812227292901344,42.42697613562612 
 08/11  04:00:00,13.15,,11.688709136582917,29.309008942104683,19.551385157383887,35.39104368315897,16.018616407113395,33.44922884674845,13.702072530200828,18.781437405031564,42.48978285144265 
 08/11  05:00:00,13.541666666666666,,11.952574790297303,29.00338947841148,19.868303827902594,35.179422662667726,16.181356798796546,33.157432874747855,13.90595911813007,18.753352161777105,42.49779367443481 
 08/11  06:00:00,14.583333333333334,,12.464249935849779,28.736183125270443,20.15973345484753,34.99511577421563,16.332193649658414,32.90453688494005,14.091884334706192,18.73061703292638,42.51961263527921 
 08/11  07:00:00,15.058333333333332,,12.999903154351818,28.61660166125257,20.325121705219473,35.20667137548359,16.16259112304564,33.18045021761603,13.892792085560716,18.722642569326478,42.593845486678184 
 08/11  08:00:00,16.791666666666668,,14.528819872320085,28.710389477840366,20.212964991899977,35.75623616106031,15.679894419485107,33.45096557267226,13.68249046694904,18.72119031988184,42.593169434104574 
 08/11  09:00:00,19.983333333333334,,17.627833671632015,29.02143019771835,19.85774121122347,36.50511970909143,15.052829012151358,33.91859988935385,13.333840524393892,18.73383223476392,42.57112066865756 
 08/11  10:00:00,22.216666666666665,,18.26089718992858,29.39312831640107,19.438378644672657,37.26418359966933,14.444019964511504,34.60471535226333,12.836539847208158,18.754123272515027,42.522034884910944 
 08/11  11:00:00,24.083333333333332,,18.06684763904539,29.774791188016533,19.01066537980431,37.97412367577718,13.894165578843419,35.39069419153504,12.287226457475612,18.77691314833864,42.449836302240186 
 08/11  12:00:00,26.75,,17.934777732766662,30.28271571170275,18.471022572438006,38.53549007300341,13.483126738747222,36.1952832734225,11.759078546702836,18.809754684479987,42.375855447490814 
 08/11  13:00:00,28.75833333333334,,17.370382250048525,31.100345446438116,17.61310801128911,38.917506837707826,13.196208871737149,36.94217482136071,11.27776587701537,18.855365345844366,42.2157894959662 
 08/11  14:00:00,30.291666666666668,,19.176250197842474,32.13545907356677,16.618221461062443,39.25068196921961,12.969146083973675,37.56015352300252,10.910439941807608,18.89974903735604,42.120986014183984 
 08/11  15:00:00,31.583333333333332,,20.574605333932016,33.252619472317726,15.604132508553091,39.55031196787396,12.761248050495825,38.08987603029118,10.600514193335925,18.94091690519502,42.00825230387425 
 08/11  16:00:00,32.583333333333336,,21.04625441563725,34.33701120074485,14.661737687899693,39.70304956092631,12.634737609551747,38.411946699819445,10.398867775546224,18.978111926659416,41.835816716201556 
 08/11  17:00:00,32.416666666666664,,20.794167806290165,35.323178731517,13.90059585310649,39.68283623984485,12.666226811206235,38.44479435407025,10.395052304802848,19.009796572111643,41.81186246956753 
 08/11  18:00:00,31.416666666666668,,20.59451653370636,35.868419617019974,13.508384503122608,39.48390585656176,12.820597364818019,38.156437194498764,10.573870662631515,19.032594957262422,41.81387867525672 
 08/11  19:00:00,29.833333333333332,,20.51112576843286,35.785655164668405,13.541364384709743,39.16940267157017,13.010885835582735,37.712942722786686,10.807742721029692,19.046000699276743,41.69039729529599 
 08/11  20:00:00,28.416666666666668,,19.978982173734682,35.1075413760448,14.0641347507157,38.79620703332508,13.279502897491367,37.28813499155931,11.064328450021742,19.051410381808342,41.692063588405055 
 08/11  21:00:00,27.416666666666668,,20.377031118864604,34.10343706937506,14.887874402748219,38.43686360545364,13.555824481221537,36.82145571907123,11.363278004506164,19.047416525677757,41.75487171700858 
 08/11  22:00:00,26.59166666666667,,21.11803197643815,33.3037584539033,15.553665760784815,38.19497738237157,13.721896438947601,36.51740122599788,11.543390647562077,19.03709143716183,41.745199010456346 
 08/11  23:00:00,22.508333333333336,,18.90948044458924,32.51375398202314,16.25600134121359,37.84223188166597,13.983212509324026,36.15371966766478,11.773027912550198,19.019070499776944,41.781798478767584 
 08/11  24:00:00,19.683333333333337,,15.801784491158656,31.810646643383283,16.923219894980516,37.43027945690875,14.307147838821878,35.71502610052078,12.066918601147059,18.996042677135932,41.866351824510836 
 08/12  01:00:00,22.05,,17.49459811466542,31.483371578985725,17.242745568679865,37.335626541560856,14.383460265982942,35.538664247447215,12.186730191995416,18.974507677596623,41.930369699078334 
 08/12  02:00:00,23.275000000000002,,19.09636514500789,31.301086049455844,17.423212072041085,37.30063481700095,14.411588491235053,35.43233466511838,12.259004497083225,18.954527401336847,41.98468831811724 
 08/12  03:00:00,22.433333333333337,,18.616859698383994,31.013611467850357,17.713340653268947,37.09442929221112,14.57648445057992,35.19604127910943,12.421827391163324,18.935119711795295,42.04206461962469 
 08/12  04:00:00,21.575,,18.184098089537816,30.729045737152575,18.005906939402887,36.88249972149464,14.748095042268739,34.94905356622545,12.594521002243312,18.91849944008664,42.09219654600765 
 08/12  05:00:00,20.5,,18.020853366879916,30.462782394849956,18.27251740181742,36.668620843002394,14.913597583637033,34.7024476443793,12.76110866524575,18.903325522520827,42.11039417986448 
 08/12  06:00:00,20.0,,18.01507324953791,30.237950830946456,18.501512147985633,36.488671190990885,15.054740550683482,34.47979787206162,12.914311481621686,18.888565169401478,42.13179366718747 
 08/12  07:00:00,19.825000000000003,,18.05962041188396,30.13503878180526,18.638955756804094,36.49340867982993,15.073487860076861,34.46088703944357,12.947302453999496,18.876419535948276,42.22731412811467 
 08/12  08:00:00,19.875,,18.04715041217462,30.10713074619362,18.660768947857342,36.55726214676429,15.014499756911723,34.474039750702524,12.93229027378652,18.868911735042133,42.22896095289246 
 08/12  09:00:00,20.583333333333332,,18.20570198940759,30.150125190564992,18.596285388794726,36.63135279513974,14.938919923730571,34.5198577632232,12.886599313243808,18.86818019781268,42.1887705887261 
 08/12  10:00:00,20.766666666666666,,18.484379338833932,30.25042939347811,18.522609257618278,36.75017656855509,14.868705235865834,34.65140137177644,12.815690828777981,18.874724490988516,42.246724418931194 
 08/12  11:00:00,20.25,,18.253289186392955,30.290592103444613,18.46951069553731,36.77972234545009,14.836272987557903,34.728972975063385,12.753426509393885,18.885893797116577,42.193186507489905 
 08/12  12:00:00,20.583333333333332,,18.56901900095451,30.376294583112184,18.356928314534372,36.796828331811035,14.804500634312289,34.78690236374516,12.697177798020109,18.901351538422954,42.10142309781586 
 08/12  13:00:00,22.05,,19.277582668100006,30.607251360856967,18.147113014940484,36.90963143690837,14.738862367509151,34.92691018205472,12.620715003007142,18.919495236129453,42.12570193582955 
 08/12  14:00:00,23.5,,19.71173949113985,30.958238489128522,17.783117946037077,37.115025160898604,14.571250095061322,35.191870546990486,12.434229214854804,18.940235915939727,42.060606486253725 
 08/12  15:00:00,24.0,,19.86953790368885,31.388593985866958,17.340452776865398,37.308364541065636,14.408310535198574,35.47782691025791,12.23070992608469,18.96221490520341,41.97270303661913 
 08/12  16:00:00,24.058333333333334,,19.838381897266043,31.84857327525195,16.9028035533193,37.40401241379815,14.341038375059474,35.658168545077,12.116060954199641,18.983158509983777,41.93974671473353 
 08/12  17:00:00,24.625,,20.026451831708673,32.26650932862967,16.502648256161752,37.37250010838749,14.361034158212624,35.64959962854645,12.117902073512951,19.00159022781359,41.878118875662686 
 08/12  18:00:00,24.416666666666668,,19.999288415487843,32.352597998518895,16.41499621193623,37.162687908107664,14.519430329628285,35.400454398738894,12.28000059644932,19.012966924942678,41.829316029980085 
 08/12  19:00:00,23.88333333333334,,19.847864972861377,31.92884040118091,16.817504612401763,36.832323785172655,14.786416203512628,35.02397241767621,12.540516193678386,19.015418921934195,41.83101923736438 
 08/12  20:00:00,23.333333333333332,,19.653934988627356,31.28575504034617,17.438334140654437,36.50886467300993,15.047380031188581,34.647704283884615,12.802441085616119,19.01000590315594,41.839225781613415 
 08/12  21:00:00,22.416666666666668,,19.37893132122154,30.83415576288056,17.887478898314956,36.3633458553091,15.163128032025085,34.403024509502835,12.97359237545554,18.99337353244972,41.86996362434632 
 08/12  22:00:00,21.241666666666667,,18.930496113309886,30.404736552596287,18.3453610904362,36.16343877366604,15.341528690181468,34.15239865185398,13.165431932283019,18.974190056044517,41.951145404881444 
 08/12  23:00:00,20.291666666666668,,18.64483573800159,29.995991783208556,18.77303519257746,35.91400564251697,15.547158134188699,33.86524830565667,13.372708737151205,18.95562370846876,41.98399229096318 
 08/12  24:00:00,20.0,,18.61429578576755,29.64980493331198,19.137240674620738,35.68464564740959,15.733763978009781,33.5921972547667,13.5689273091186,18.936928351648017,42.004701077013976 
 08/13  01:00:00,20.0,,18.683771796221006,29.399096923722187,19.43628149468181,35.53314112705893,15.88246110785982,33.3793769048085,13.746028708043829,18.918049942067423,42.099026168444915 
 08/13  02:00:00,19.59166666666667,,18.540657172739074,29.164933573330895,19.71498917595032,35.372056459894644,16.03571081533919,33.16737964953678,13.920307667723845,18.89846697050143,42.18105129693964 
 08/13  03:00:00,18.833333333333332,,18.140855197645195,28.91033780707797,20.00615364655855,35.187586508977056,16.19883840974776,32.93399026700697,14.10296446774708,18.878029160080512,42.23235575844717 
 08/13  04:00:00,18.091666666666665,,17.74028459347744,28.649621790218742,20.309371469124066,34.98974410456493,16.375943884324148,32.684951122123415,14.300912999999573,18.858356193151316,42.28170966566932 
 08/13  05:00:00,16.75,,16.662703818609824,28.37317322223096,20.611415482051694,34.77210908152157,16.553134325923285,32.41830835343507,14.498644706198304,18.84003927799066,42.2757327741177 
 08/13  06:00:00,16.0,,15.999998228198434,28.12205744126115,20.895719979431068,34.579610439761296,16.715601177002707,32.17308041245611,14.687351390318119,18.82239515525173,42.28426724549129 
 08/13  07:00:00,16.116666666666667,,16.116658750417372,28.04154748901325,21.023845822240485,34.71839326275538,16.611224539710175,32.33816649449067,14.571975233146965,18.813041046708022,42.36949399293575 
 08/13  08:00:00,17.833333333333332,,17.45330603673085,28.1712558712899,20.862341641884885,35.10669304915986,16.255927226718715,32.58019665639708,14.372206747290255,18.8097018164861,42.37092401454607 
 08/13  09:00:00,19.583333333333332,,18.906502226153375,28.191785640009826,20.821869340956436,35.244166352994306,16.12095253011735,32.79165946065726,14.190966869377414,18.81600759940675,42.32110898968184 
 08/13  10:00:00,20.175,,19.488531452831587,28.294209109323642,20.73404295159435,35.43533039609865,15.981637480558833,33.04354830221035,14.016706610656302,18.826931492303416,42.3624070544009 
