Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),HOT WATER TEMPERATURE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON DISCRETE HVAC_LIBRARY:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),RDC_ZONE HVAC BASEBOARD RAD CONV WATER:Baseboard Total Heating Rate [W](Hourly),RPLUS1_ZONE HVAC BASEBOARD RAD CONV WATER 1:Baseboard Total Heating Rate [W](Hourly),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep) 
 10/18  01:00:00,10.8,,9.830266694893815,19.224137405063573,36.6438665501354,22.31069647185288,30.300444260696665,21.978275084616357,30.919339008896454,23.11231984576825,28.86090495834151,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  02:00:00,10.4,,9.531305404362937,19.25339953779649,36.557499065231035,22.38746808743533,30.143443088556932,21.927337986014457,31.000404217534122,23.06727314207881,28.92573584558274,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  03:00:00,10.0,,9.316259537842203,19.090236188702303,36.913491721621035,22.223274984942375,30.43149616030275,21.74958904380081,31.32369088478727,23.006852242891558,29.017725017497238,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  04:00:00,9.6,,9.010575456674921,18.930160409775077,37.266235646517316,22.04021662763843,30.758041008827902,21.553580485662685,31.6862027058001,22.947423148366475,29.108300911850975,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  05:00:00,9.3,,8.716601180242794,18.785278358269444,37.597864824372785,21.89985190634687,31.016540094708812,21.37358150354267,32.03123417029649,22.894104299558535,29.196771477422175,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  06:00:00,9.0,,8.422631737097802,18.66577337754505,37.87301581636117,21.79761661532295,31.205036316352984,21.22498843269142,32.31849767718863,22.84344233212758,29.281133306105605,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  07:00:00,8.5,,8.095804724986625,18.455086750726245,38.35843981296519,21.620991433407713,31.529257655145628,21.01923860793758,32.71434262510127,22.788192918056126,29.36581073233777,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  08:00:00,9.0,,8.422631737097802,18.487688155645806,38.297830979261214,22.09000981176753,30.65464447632443,21.322270508889858,32.12692273241544,22.741335311552525,29.462970358889365,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  09:00:00,9.8,,8.775123381445644,18.57237336241348,38.09518422762821,22.792371552781617,29.374902268930065,21.934013086524583,30.948571566308445,22.706391545644212,29.525486363532796,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  10:00:00,10.5,,8.911294075263323,18.74125958053902,37.69509879812631,23.69821448818889,27.810762442808024,22.828006179949966,29.31177695059406,22.69008317788736,29.555011106296767,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  11:00:00,13.0,,9.753025179184617,19.20294461382425,36.58709844698374,24.50427306063986,26.469989263132234,23.88951057250543,27.467302791678556,22.716276997835504,29.47723978159239,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  12:00:00,15.0,,11.089115631750765,19.9722563027971,34.88006672107522,25.134713116176478,25.48958930457886,24.904964675893527,25.84352817858737,22.78586348334129,29.352521485695437,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  13:00:00,17.6,,12.615807817575972,21.02226436257553,32.647096816898575,25.557005771766885,24.82144985257345,25.75322586653774,24.535606622807446,22.895815022151368,29.11573269257765,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  14:00:00,19.0,,13.13392091958036,22.11637856188078,30.492677849541565,25.968718425463337,24.19159106862338,26.482401957750092,23.469633198582976,23.046172487110873,28.814287723928985,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  15:00:00,20.0,,13.536655130222293,23.191710617226377,28.538362163969953,26.261050855962445,23.754020853905722,27.04609410668976,22.68172411857524,23.203487609822403,28.514126903225364,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  16:00:00,20.0,,13.678186810248505,23.895138552824136,27.340494211977667,26.208158460289035,23.818633091518812,27.09872961272002,22.601975438591786,23.33198282003919,28.282304524766364,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  17:00:00,16.7,,11.220994583710118,24.098817661151934,27.01516876120629,25.740266253017516,24.496338291899733,26.571207456444654,23.322842255100028,23.449353621326622,28.091889848605263,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  18:00:00,14.3,,9.796634996370996,23.168687784504147,28.578001802190638,24.880387889739634,25.78591486880885,25.48540727718582,24.87657901849795,23.536482672274943,27.944959381737988,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  19:00:00,12.8,,8.622779985203307,22.36189691247671,30.011888810763722,24.37920758503804,26.56973227003232,24.869627705259504,25.802521239487902,23.588272550770938,27.86184365508115,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  20:00:00,11.5,,6.471445477255164,21.675356631015024,31.28926108758468,23.997991955398717,27.17984355022442,24.323182283209626,26.655085205923314,23.609725506295742,27.821826561809043,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  21:00:00,11.1,,8.049942485464346,21.202664259337087,32.20881525226944,23.77012443121789,27.555382382411842,23.9998942777882,27.17746254361919,23.59754341194186,27.843116831792884,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  22:00:00,10.9,,6.790168796419079,20.86273654450838,32.88764068060788,23.62737936826776,27.792564144732545,23.75689398203091,27.57674581790465,23.561209817185023,27.903577629926133,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  23:00:00,11.0,,7.175250947581346,20.60915238809742,33.406869618002425,23.50879454509202,27.993324296551826,23.565820106010193,27.897256777383255,23.51797301008776,27.977835749085365,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/18  24:00:00,14.0,,10.203772289701181,20.547010370650117,33.49887541743438,23.5083187399745,27.963856772233832,23.477244900316357,28.01630600629652,23.474110850176054,28.02160166884956,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  01:00:00,13.8,,10.027699830036298,20.41849748893235,33.75447156040076,23.43379885440254,28.080557022308355,23.351671723209112,28.22008058869872,23.427722340302477,28.090854030726643,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  02:00:00,11.3,,7.431002080603931,20.10393086112625,34.401772323122216,23.166244542698514,28.52507662796539,23.096505356456284,28.64555215026276,23.380217479358866,28.158434015657548,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  03:00:00,11.6,,7.279014988317123,19.93158672644286,34.754355339110255,22.99599823680855,28.806643816230228,22.90832384462936,28.959984626453533,23.331063010338166,28.228989417381683,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  04:00:00,11.4,,6.799568298382317,19.78626565864862,35.053035476371186,22.87230362585615,29.01006784144168,22.750825108976294,29.224482539399755,23.278620508185757,28.305671170386287,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  05:00:00,11.1,,6.852764263274446,19.630984999528025,35.36993536246411,22.750812692272824,29.205792524358827,22.588564852359674,29.4947738195274,23.224496259470346,28.380196240485144,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  06:00:00,11.0,,7.167805911248519,19.51219369818945,35.60956990095966,22.65042384122431,29.36569558527023,22.439236349759582,29.744829293112723,23.170538453844195,28.45495316979012,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  07:00:00,14.3,,9.902089625275938,19.61712725878061,35.3795471134514,22.73931919138196,29.20894370822839,22.446280547499672,29.733323369184895,23.122925147386816,28.538169295554926,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  08:00:00,14.0,,10.198854284955567,19.652314280095492,35.300837495125165,22.80621867983601,29.08949254292953,22.473180113099918,29.68352105402866,23.076782381829403,28.61674534505663,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  09:00:00,11.9,,9.940468616099285,19.565356272829355,35.493179894793855,22.749885013948305,29.1899304117123,22.441690280982577,29.74131514667188,23.031540750363558,28.696079663831377,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  10:00:00,11.5,,8.103726543482226,18.89328589446634,37.019559017732234,22.151571969926813,30.277862655656413,22.137633266407107,30.30155575732578,22.965295423210712,28.815291227677427,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  11:00:00,13.2,,10.750345421160963,19.44154413731294,35.772080892263276,22.56063100957789,29.53037839673216,22.382256314350105,29.851413521492773,22.94567821346648,28.84741482304613,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  12:00:00,12.0,,10.8928813788095,19.253688416358756,36.18826779557056,22.353786127138072,29.900725074904,22.224106031430097,30.137653111966845,22.89913568320325,28.927053695121067,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  13:00:00,11.8,,10.978702438489655,18.985785714105,36.77513185302989,22.069189725555376,30.404628327866178,21.978686180858336,30.57282354932059,22.853491929664905,28.988877390595405,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  14:00:00,12.0,,11.451504104625641,18.88364541518215,36.996733113605075,21.95206725855151,30.611160416055565,21.831302965944623,30.83767211001613,22.813581256652398,29.048551317834626,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  15:00:00,12.0,,11.451253266345397,18.788566928404244,37.176421732505645,21.864092111517298,30.742219469684823,21.698418651469037,31.05499178528508,22.773234251085473,29.087747000439208,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  16:00:00,12.0,,11.07947103846413,18.623035523704225,37.55567190721544,21.725905572006894,30.996428065070425,21.54087738544266,31.349240235843638,22.729825875690164,29.15837984221511,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  17:00:00,12.0,,10.891435224993053,18.4540724304029,37.92543021079929,21.5803244328974,31.249012805141312,21.378447529546285,31.637753863277005,22.683533142290695,29.217353507694803,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  18:00:00,12.0,,11.451032199875899,18.38180896121388,38.09767917731456,21.50497213819743,31.393481628683677,21.26038819883164,31.86761268002855,22.63735037753474,29.299358258767676,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  19:00:00,11.4,,10.951718547417748,18.248944907220626,38.37882173734105,21.38945143298916,31.585270931495074,21.1210858764934,32.10958223950235,22.588503306950546,29.3574211898606,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  20:00:00,11.0,,10.468167527189426,18.065159186479566,38.82257969559886,21.23329387660918,31.887520849272082,20.95845477640392,32.43039725568405,22.53654119150344,29.448687501587155,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  21:00:00,11.0,,10.468167527189426,17.934510120203882,39.142992794120765,21.11413339468581,32.121627061607875,20.81787196954318,32.71209906308582,22.48376980025524,29.543261853692236,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  22:00:00,10.7,,10.173406693043388,17.8043806215072,39.47123148632038,20.999299550183498,32.35410234922993,20.680915632271404,32.994321464995366,22.429774202971778,29.645001129938457,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  23:00:00,11.0,,10.468167527189426,17.718201668070776,39.680031843757945,20.916606127242538,32.51396672596075,20.567468393126056,33.22070634489042,22.37641145011502,29.736720652950687,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/19  24:00:00,10.0,,9.999995329895835,17.58264767211989,40.019135108550266,20.79731632857571,32.75215837164185,20.433483630150864,33.495108145289684,22.321724891292426,29.83457643773757,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  01:00:00,9.9,,9.473301546081766,17.801435684347382,39.46626136176268,21.003983890417928,32.3347143873721,20.453106929874018,33.45073489250889,22.285632622790008,29.896761460028348,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  02:00:00,10.2,,9.681985975672658,17.8555482238556,39.325829450280544,21.075082398481918,32.188738830063,20.429967497319264,33.493335809418056,22.242554357715072,29.97059498007435,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  03:00:00,10.5,,9.976744225926797,17.782010750858348,39.50229021988758,20.999747564501757,32.33305925163432,20.34405221649772,33.66628129598994,22.191371198709525,30.05946988980361,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  04:00:00,10.8,,10.182479237440445,17.734342864433767,39.61456771202534,20.928243830364515,32.47012451345109,20.262332233067596,33.831109351715895,22.140854373789818,30.147108523419462,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  05:00:00,11.4,,10.496271303886193,17.71187474451776,39.682264970683555,20.885965930431382,32.56414743528664,20.193263610007893,33.985791217997026,22.094573232770475,30.24105181809083,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  06:00:00,12.0,,10.890919710911797,17.376432745457166,40.54372585676118,20.533726362256864,33.288628442562484,19.98254847191889,34.44191375045884,22.036939485670132,30.35602608235324,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  07:00:00,10.6,,10.074987830099078,17.120303157842752,41.18493044681294,20.277126268346933,33.80264445835013,19.78806273282177,34.84208794896709,21.980392570171148,30.445704158774678,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  08:00:00,11.0,,10.468167527189426,17.074973732328388,41.32654936102946,20.282636731219817,33.810087545914655,20.007824686586613,34.38990924609773,21.928993641590797,30.558474258943058,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,446.3703407278547,0.0,0.0 
 10/20  09:00:00,11.1,,10.656172123830165,17.454451046106527,40.376184534647805,20.78656506843804,32.80036002374794,20.182137410821632,34.045333853775034,21.90313938080292,30.6286647867949,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  10:00:00,11.3,,10.943282800397135,17.38733087866926,40.57564860850093,20.726384786355613,32.94403532798672,20.179139673372603,34.07590872996931,21.858445385446714,30.734339607898526,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  11:00:00,12.0,,11.999996133721762,17.428872500163116,40.493590867429916,20.624258160230415,33.171949246515254,20.19374798246265,34.065604089755475,21.815668180498765,30.83326973235166,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  12:00:00,13.0,,12.433890026164876,17.542760208104863,40.2045916925213,20.605671672088295,33.21101550998426,20.18482311995369,34.085473435744376,21.784987337667346,30.892077112859965,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  13:00:00,12.9,,12.144901050623657,17.527324495947266,40.231286207159826,20.545466721349918,33.32418856034949,20.10602320561515,34.241424205571704,21.757970407265493,30.93349874114634,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  14:00:00,13.0,,12.433890026164876,17.481926351733456,40.359343091360145,20.479086463394516,33.47135720788586,20.026450649535796,34.42123185100488,21.729042666166226,30.997872869801974,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  15:00:00,13.0,,12.433890026164876,17.427204906572598,40.499118113681135,20.408094164550565,33.61836865861661,19.99667325026508,34.48477629991108,21.696431899659235,31.05973101830261,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,97.46781060005819,0.0,0.0 
 10/20  16:00:00,13.3,,12.43860325243086,17.35479786746032,40.67857867008019,20.329497699088506,33.77672326092721,19.998747338188878,34.474986733565586,21.660395157230017,31.123410770950798,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,223.40637896256706,0.0,0.0 
 10/20  17:00:00,13.0,,12.433890026164876,17.258325652348745,40.93392161354654,20.235678229050986,33.978441554281005,20.000397038477004,34.476821959574465,21.621997456672467,31.20144332905569,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,382.22673134906563,0.0,0.0 
 10/20  18:00:00,12.0,,11.451504104625641,17.049740304609664,41.52275287347895,20.063555242102474,34.37905505237703,19.665312175897554,35.23920369479936,21.581137605781567,31.31293470786834,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  19:00:00,11.6,,11.058417712119503,16.874632588908252,41.9796649541663,19.916245142283522,34.68866833664164,19.431540181651854,35.74868706453922,21.535218227203003,31.39617986509227,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  20:00:00,11.0,,10.999998157099855,16.757130707391752,42.29884875677155,19.81768071444022,34.90530054730964,19.317620026603112,36.00717830525463,21.485142864279023,31.496172298013313,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  21:00:00,11.0,,10.735699008394839,16.905839754108595,41.92437108242916,19.98687117456674,34.560065733661006,19.341444615506443,35.97352596233331,21.451321908441972,31.578796719104655,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  22:00:00,11.0,,10.558272930915129,16.661904316714768,42.60228355738823,19.769189700944235,35.0488860821323,19.18592937348521,36.343656087593715,21.39614873657715,31.703097224420546,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  23:00:00,11.0,,10.469099275300524,16.441805857995508,43.198606775769186,19.540723470957484,35.5460976807335,19.018653901580297,36.721052262482345,21.33626511601982,31.816390731229628,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/20  24:00:00,11.0,,10.469099275300524,16.356141969266947,43.434984234367455,19.45195500646701,35.7428589127693,18.914226878490126,36.96127821173847,21.282760695850598,31.920950776354662,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/21  01:00:00,10.3,,9.955209276375848,16.243848969855947,43.756085283300834,19.363961116435235,35.94654775785819,18.80654022608801,37.21854998883083,21.230690242928983,32.02970376183556,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/21  02:00:00,10.1,,9.757499171378521,16.41046229240694,43.29074706394167,19.540304315867015,35.551801235414224,18.821638023518123,37.18074757705935,21.19309478759126,32.10136401787062,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 10/21  03:00:00,9.8,,9.460929429709928,16.426701659368593,43.243309305646015,19.576167566893982,35.47044045078197,18.784098955439667,37.2657991022426,21.146028622415038,32.192250616896736,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
