Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),HIGH TEMP RADIANT SETPOINT:Schedule Value [](Hourly),MEETING THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),MEETING HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),MEETING HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),RDC HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),RDC HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),RPLUS1 HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),RPLUS1 HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),NaturalGas:Facility [J](TimeStep) 
 02/28  08:00:00,-1.0,,-2.2392809475700215,20.821082832479973,33.46683044214148,20.559437333881036,33.69536603556241,20.72700627333289,33.583401516134366,15.51738452090336,46.097333370843856,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7343.567832696564,26436844.19770764,26218.105715892692,94385180.57721373,31300.471663625798,112681697.9890529,259448580.84886032 
 02/28  09:00:00,-1.0,,-2.2392809475700215,21.20603197632951,32.26708650435674,21.027368933160417,32.61844962160453,21.459505734669605,31.76922638028222,15.517268721296285,46.09767548018412,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,6812.003584133865,24523212.902881913,22411.492058433796,80681371.41036168,25709.861064495195,92555499.8321827,219733426.82825145 
 02/28  10:00:00,-0.9,,-1.853104306756922,21.308051520218225,32.342755348492204,21.05838934707904,32.84221494272616,21.351709858245606,32.25629634154287,15.520462664004258,46.49616003703445,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,5581.665793745269,20093996.85748297,20253.85325157718,72913871.70567785,21187.816076170333,76276137.8742132,188093340.48597112 
 02/28  11:00:00,0.0,,-1.3020118330285084,21.122985253165126,32.4298314523642,20.995320911283503,32.68520296105811,21.178155523992054,32.32016845244578,15.531461674376516,46.06236005145019,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3958.6901823501044,14251284.656460376,15059.104920236014,54212777.71284965,15302.577043874731,55089277.35794903,137281488.58584338 
 02/28  12:00:00,0.0,,-1.3020118330285084,21.275919150654257,32.12686378260197,21.076780896566447,32.52199576326823,21.31815431738256,32.04375818515528,15.549880055456976,46.00798313355087,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3502.0177384043336,12607263.8582556,12484.227717516605,44943219.78305978,12975.853054282064,46713070.995415434,115848394.04081202 
 02/28  13:00:00,0.2,,-1.6070447455043444,21.143226553627485,32.67685465079844,21.03163263715752,32.90161824325622,21.20528593833829,32.55260677093551,15.573279430578996,46.34649878229643,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2595.134856940106,9342485.484984383,9485.552414882792,34147988.69357805,8957.059271190878,32245413.37628716,84150986.1720551 
 02/28  14:00:00,1.0,,-1.115720818804193,21.153130321152922,32.37485091950476,20.994449912246555,32.69199197605916,21.16377806759172,32.353694332971536,15.59970875439305,45.86830812708951,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2206.76330886162,7944347.911901832,7847.978222309958,28252721.60031585,7509.719728096548,27034991.021147575,70257845.03707251 
 02/28  15:00:00,2.0,,-0.6009327402178845,21.134492614341944,32.416583785137554,21.032438518413823,32.62044258810866,21.166682573609958,32.35257925240327,15.626098330674852,45.79737941420067,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1551.439702542693,5585182.929153695,5828.904753192689,20984057.11149368,5472.470617079398,19700894.22148583,51411260.29125912 
 02/28  16:00:00,1.9,,-0.3391205534903523,21.10455003912339,32.6888174899433,20.98583459914827,32.928143853103904,21.159589603887895,32.578524370170115,15.645825580530559,46.038904508251385,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1621.5063705993475,5837422.934157651,6198.80996122251,22315715.860401034,6134.00678149078,22082424.413366806,55817292.45325054 
 02/28  17:00:00,2.0,,-0.2617906587930879,21.224359398122605,32.23825588908685,20.990261285948094,32.705115308175834,21.17122936422369,32.34354961175528,15.657573747519338,45.705101922761735,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1960.904357102983,7059255.685570739,7658.990744744528,27572366.6810803,7642.195190959698,27511902.687454913,69048361.17122883 
 02/28  18:00:00,1.0,,-0.7942224188966143,18.64781778729193,37.87837633092882,19.37452406639587,36.1688164912035,19.101367741353894,36.80892041837648,15.657396962642334,45.69904517655764,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  19:00:00,0.8,,-0.15455335763615588,16.99757650803112,42.06112355290554,18.381103589525452,38.53694639534254,18.18118161940369,39.02237822973414,15.623291898476179,45.89083331774701,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  20:00:00,0.6,,0.008715521745618966,16.176550123189855,44.26644347728586,17.959628958244423,39.53473801112453,17.61035917126816,40.415822899089825,15.598337538908206,45.93080390385802,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  21:00:00,0.5,,0.08899953809034993,15.626835233679024,45.86085219570004,17.702737434416186,40.19033748234921,17.259727413577586,41.33113896753966,15.571365629941575,46.02304203836656,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  22:00:00,2.3,,1.6625248246912052,15.38947496648135,46.567580658852584,17.627625355394304,40.38469465987632,17.065823087121444,41.84510819181689,15.552312606684133,46.08355053739317,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  23:00:00,4.2,,3.158417940701359,15.772235431961647,45.40242823560423,17.986923099331026,39.44902878336797,17.07742423365944,41.77962641208038,15.565276602262374,46.00699578451358,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  24:00:00,6.2,3.5729166666666687,4.608448134545116,15.850155813442655,45.136215944910774,18.097465563149854,39.14084005868675,17.030650709578758,41.867496258071874,15.577456129437143,45.93142705303323,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  01:00:00,8.2,,6.0587051279074755,15.803717880003042,45.24075653373944,18.052741608626842,39.225243441325425,16.935048664551676,42.09437437438787,15.58266556495405,45.8858879698045,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  02:00:00,8.3,,6.150117964713977,15.747224290346397,45.378975301939256,17.974058258015845,39.397575324111784,16.810897302800715,42.40336477335395,15.586862329458954,45.847597140724424,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  03:00:00,8.5,,6.333370618460383,15.764887680282005,45.29550414173516,17.957892392676904,39.40967547713642,16.722881074822087,42.61081731704705,15.59640729890142,45.78702067499966,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  04:00:00,8.6,,6.424990326393151,15.744739460589415,45.33809211808239,17.922212734753558,39.48444714100902,16.62378106321755,42.865070391432866,15.60740539932663,45.738733857044956,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  05:00:00,8.7,,6.516514806239589,15.694666078533114,45.464033738069745,17.857554255689053,39.62837560869264,16.510438501667814,43.156590390575985,15.618022768850858,45.68784420021387,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  06:00:00,8.8,,6.256810687724022,15.640265030019576,45.610541416228635,17.786329451475556,39.795923579595886,16.394838064230196,43.46378191244293,15.62810426411527,45.646099769729744,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  07:00:00,8.7,,5.274181047198337,15.57118259286971,45.82334420053155,17.705323342794163,40.00872459831783,16.273025078499998,43.812463401417666,15.637449386082242,45.62911723291003,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  08:00:00,8.8,,5.45121881767935,21.655866919614972,31.461370912190887,21.028569271832094,32.572128489091874,21.358157658706055,32.00272633850444,15.64591586165485,45.58463096931551,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,5341.090188461059,19227924.678459812,18840.306877457373,67825104.75884654,22639.946489427326,81503807.36193837,187285374.22138304 
 03/01  09:00:00,8.9,,5.448012826617491,21.203905836140045,32.18202714567025,21.11313436143095,32.360907697939204,21.397551361737026,31.803194979182372,15.657991921012705,45.56299248124411,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4280.173668189573,15408625.205482462,14266.994987539754,51361181.95514312,15829.726027712246,56987013.69976409,137507578.73376632 
 03/01  10:00:00,9.2,,5.707513747350495,20.991237488378545,32.5741155967292,21.104419743972894,32.34836157048628,21.20706727635705,32.14514453448717,15.675348207877589,45.47294992755544,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3303.0147214822455,11890852.997336084,13121.520043082051,47237472.15509538,13146.591073566651,47327727.86483994,118284503.35252379 
 03/01  11:00:00,9.6,,6.335272594024413,21.516789178542012,31.530867217525696,21.145722466752133,32.2561013263365,21.466585920088757,31.627628888443162,15.696788008607683,45.39602343383295,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2837.3082551219795,10214309.718439126,10187.26930474423,36674169.49707923,11118.370015872111,40026132.057139605,96571790.3029533 
 03/01  12:00:00,9.7,,6.141292820623853,21.360818212653214,31.8257845962527,21.14029204830738,32.258883090161326,21.427796207403908,31.695857246614118,15.724501293064495,45.30429773915762,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2397.6557935350006,8631560.856726002,9370.67561557985,33734432.21608746,9568.67650567458,34447235.42042849,85348031.65915772 
 03/01  13:00:00,9.8,,8.154492413515554,21.174606985356302,32.15143695264773,21.109185371287214,32.280846742106064,21.225150149210823,32.05185579158279,15.749432996048625,45.17646789539416,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1911.5226604876211,6881481.577755436,8110.189604099493,29196682.574758176,7649.993416396691,27539976.299028087,70686822.72393522 
 03/01  14:00:00,9.8,,7.15778269506526,21.147953923114958,32.16381842052232,20.97462650872906,32.50816463052486,21.183195194439683,32.09430693462546,15.752499780441786,45.11111600137273,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2557.462483023299,9206864.938883876,9990.472151800841,35965699.74648303,8930.098056853794,32148353.00467366,85912130.76671174 
 03/01  15:00:00,9.9,,7.0623811698828725,21.1929654447651,32.05913647046686,21.042418509885742,32.35691109783088,21.239688137088326,31.967347402105545,15.746806444852634,45.10514902327944,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2578.7666202015275,9283559.832725499,10678.613094981178,38443007.14193224,8892.37339355774,32012544.216807865,88599012.43496177 
 03/01  16:00:00,9.4,,6.9758592226723835,21.15840095044185,32.132550781016334,21.03144880726921,32.384094283153445,21.187458913214197,32.075285846536616,15.73751307352787,45.13947172005313,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2594.6029899033792,9340570.763652164,10288.485515885826,37038547.85718898,8708.519381573098,31350669.773663152,86366431.5494492 
 03/01  17:00:00,9.0,,6.7880988239641855,21.175076870679618,32.110969648342504,20.9933165948363,32.47150650946038,21.18344017334454,32.09449016818601,15.724793114903344,45.19215320741522,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2755.3637479443137,9919309.49259953,10568.635824266847,38047088.967360646,9302.668012022701,33489604.843281724,90506670.33693543 
 03/01  18:00:00,9.0,,6.612549963920579,18.32208650864762,38.446075357956666,19.217604292282417,36.32080358256256,19.146507080679072,36.493946838061774,15.7154180569994,45.2726363689209,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  19:00:00,9.2,,7.150788731327945,17.600630961053707,40.175613038900906,18.757193124826458,37.359313224294304,18.59781045164826,37.73432252711952,15.710947671239644,45.30244744575269,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  20:00:00,11.7,,9.36819650742342,17.433973199059313,40.591695052445345,18.73693782546736,37.399064743200775,18.40841912810727,38.17655830261337,15.715602636797582,45.280521730372634,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  21:00:00,11.5,,9.087129594346047,17.18755941857372,41.22418553750042,18.635580124122153,37.632362056830615,18.2072949280471,38.6567150737621,15.723384580117846,45.25234926139603,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  22:00:00,12.0,,9.348743891403162,16.991692387434252,41.7333567489532,18.509126366722445,37.92650434757522,18.03761822252925,39.06592648734548,15.733076638940517,45.21819618612992,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  23:00:00,9.7,,7.251006895751517,17.084975909337565,41.476177926443185,18.591828519439737,37.720384591005676,17.974589901389873,39.21059151795943,15.751448077015652,45.152900455360715,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  24:00:00,9.8,,7.250378274250196,17.059888725770634,41.53142871879591,18.600328032688296,37.69056985039756,17.887198745377415,39.416687359813494,15.766177170506767,45.09868331270794,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  01:00:00,9.9,,7.340939366466074,16.489968662662147,43.05313210998268,18.144702894119362,38.774635019633315,17.563204506971353,40.220101898115225,15.757307668581397,45.1121673834387,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  02:00:00,9.5,,7.158264512747745,16.190196380417873,43.88476819880003,17.884452189778713,39.416166414725744,17.318132357259415,40.8503300581303,15.746808219709328,45.14623606441276,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  03:00:00,8.1,,7.2953995570006915,16.07903619530097,44.29738364976142,17.800787895859134,39.71419219408073,17.16548829270647,41.340282335858355,15.741984071232935,45.26247909672622,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  04:00:00,7.6,,7.049340348143902,16.27343435544511,43.795517626034346,17.96172017520383,39.35352545993125,17.131530205441237,41.471183426828965,15.753668192346217,45.274373801931695,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  05:00:00,7.0,,6.693512437708861,15.848216601607824,45.04884440172503,17.644748725524913,40.189376170815365,16.891014167007896,42.15186732359052,15.745051293667949,45.3455940036327,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  06:00:00,7.0,,6.69368837775793,15.599474535973293,45.824685927610254,17.42559757655983,40.79657748477675,16.685944545018533,42.75449680378241,15.736239864187503,45.4249211011447,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  07:00:00,6.9,,6.594953290394619,15.488164455562314,46.193316014171046,17.323000199065216,41.097950280535514,16.530570405797036,43.21681786173344,15.73278336414004,45.474702344540034,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  08:00:00,7.0,,6.693967198339193,21.762231150554918,31.412025875339268,20.912050295508838,32.961064655142444,21.467653221724007,31.910178063638092,15.73295470832654,45.51953932091128,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,5451.098989004111,19623956.360414803,21073.926373240185,75866134.94366471,21398.44085536999,77034387.07933202,191693864.87045726 
 03/02  09:00:00,7.5,,7.031438563824209,21.16456393573872,32.41196284749361,21.031330049830437,32.67672980496992,21.339270039478183,32.06595351563708,15.735392838618676,45.551686920175975,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4743.090563878558,17075126.029962808,16641.674298846367,59910027.475846924,15493.52076502889,55776674.754103996,147513142.51101527 
 03/02  10:00:00,7.8,,7.246788297968837,21.356237672015183,32.05087878386342,21.07703718179192,32.60471971457727,21.378592655245022,32.00697406881598,15.740273259385809,45.566418024094375,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3884.138161454051,13982897.381234583,13163.768357681378,47389566.08765297,11789.883238246784,42443579.657688424,115351159.02952884 
 03/02  11:00:00,8.6,,7.6174411252210446,21.378577623022558,32.01230966607338,21.070862421569863,32.62077245655796,21.415898513232527,31.938139563548695,15.748898979216811,45.54639517444408,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3155.975231345753,11361510.832844712,11445.882746869447,41205177.888730004,9693.935214330217,34898166.77158877,97183172.77018166 
 03/02  12:00:00,9.9,,8.696500086087061,21.169588943031837,32.41660742385306,21.0447449890944,32.66611994813276,21.19807973268447,32.35996628632138,15.761397758857054,45.50016621508579,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2440.693414546213,8786496.292366367,9672.71162273755,34821761.84185518,7246.010645397883,26085638.32343238,77437662.73072657 
 03/02  13:00:00,11.2,,9.104212407255176,21.106485244101815,32.52911074431647,21.03416646323342,32.67395451035811,21.152084310123016,32.438153364347755,15.77568686014366,45.439920033002245,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2132.5465246153267,7677167.488615176,8308.641091198926,29911107.928316135,6507.994863338505,23428781.508018617,67796729.91661102 
 03/02  14:00:00,11.6,,9.665878735244963,21.204210797015804,32.304343079028826,21.04628675043264,32.619152563817686,21.230907016709974,32.251464701726086,15.790358974056366,45.354891174490334,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2024.6517162379387,7288746.178456579,7742.644798544385,27873521.274759784,6373.355722071998,22944080.59945919,64562608.947417274 
 03/02  15:00:00,12.3,,10.417514491890955,21.169869834623963,32.349905944082415,21.056916208171106,32.57509850229352,21.182864662340307,32.32411131116932,15.804919289110238,45.28100889637251,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1891.8133543723518,6810528.075740467,7638.053381638782,27496992.173899617,6228.02650244173,22420895.40879023,63031572.95381146 
 03/02  16:00:00,12.8,,10.886698464125985,21.205393756902975,32.27215052329214,21.053435740270267,32.574699709179775,21.178024875113486,32.3264073283181,15.818701755123135,45.230862542811686,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2015.9270815190139,7257337.49346845,7583.158496665256,27299370.587994922,6802.072994303067,24487462.77949104,65604634.28994934 
 03/02  17:00:00,13.1,,10.86693665208544,21.18427589023446,32.30902417795246,21.04711826897339,32.58232285654414,21.185515079579222,32.30656749497044,15.830871240124036,45.1886885120613,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2028.765020715061,7303554.074574219,7675.22136905846,27630796.92861046,6922.58164135974,24921293.908895064,66506272.12453305 
 03/02  18:00:00,13.5,,10.72226902166121,18.999758861513737,37.02591813811582,19.72620677260003,35.36922571678483,19.625188831518955,35.59989391733088,15.8387658469629,45.1635487822619,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  19:00:00,13.9,,10.981037922346992,18.373257102607283,38.46725628053834,19.33747339550138,36.217302867591,19.138809993408316,36.66874519641088,15.846553406132529,45.14383582620265,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  20:00:00,11.0,,8.443931052573316,17.744796759534736,40.02656750756191,18.93142094875909,37.153808320854594,18.720513948404644,37.64687554817621,15.845338979226472,45.156158994295936,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  21:00:00,10.9,,8.161379611084552,17.396618212576332,40.88659980412919,18.712271971528573,37.639910834567246,18.447988321732566,38.2681678509357,15.841105906000962,45.13775628141496,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
