Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),ADU RDC-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 1:Zone Air Terminal Sensible Heating Rate [W](Hourly),ADU RPLUS1-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 2:Zone Air Terminal Sensible Heating Rate [W](Hourly),FAN CONSTANT VOLUME 1:Fan Electricity Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Electricity Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Electricity Rate [W](Hourly),Electricity:Facility [J](TimeStep) 
 01/03  06:00:00,1.4,,0.9779311727045197,8.650536468927934,74.36608567579266,5.000000058303035,19.52603530656888,4.523796798927989,20.18671266544151,9.829513871239168,68.68488401407558,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,21638414.664787024 
 01/03  07:00:00,0.7,,0.23234889867168346,8.56693932163183,74.82367058947871,5.000000019572348,19.5352305658712,4.494099760887638,20.238259136500645,9.800410734973921,68.85154909397068,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,20924973.054216966 
 01/03  08:00:00,0.6,,0.2515169491008219,8.48721574130636,75.26771606948844,18.455919451597012,8.29354531390416,18.655268347475843,8.220248956317706,9.77326998464821,69.01232408123175,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,31324.281768753477,26874.959968028335,1861.9102397492572,23865.23515775643,6564.535262628809,33806.01925735603,33806.01925735603,153236421.76004422 
 01/03  09:00:00,0.8,,0.44845197653392244,8.449785038748812,75.50046775167569,19.97117520188142,7.308427326145121,20.88070776955539,6.9098508446670674,9.74859219145937,69.16479252398184,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,36434.29592412431,30302.388482251554,1861.9102397492566,23953.73741823222,6574.40397796977,41644.13670560848,41644.13670560848,181489625.72397903 
 01/03  10:00:00,1.0,,0.6453487909496473,8.504536932852279,75.25152762344229,19.9957385868187,7.300239715401478,21.39907687459889,6.6956263494674735,9.746524212541297,69.20275524266411,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,30150.28636237228,24157.324464198944,1861.9102397492563,24027.139367381125,6581.676541792246,28855.3349889223,28855.3349889223,135476120.7736697 
 01/03  11:00:00,1.8,,0.9367971296436697,8.69496277764314,74.3291755224696,19.999538598861932,7.302681452109275,21.585489564176978,6.623336039544153,9.790634134442064,69.03749577122656,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,27217.51054918759,21356.950124706746,1861.9102397492563,25606.90893534266,6711.879982654323,21273.327497720304,21273.327497720304,108649626.19244598 
 01/03  12:00:00,2.4,,0.9964838123943153,9.069881687761049,72.42213921969429,19.999929338872818,7.297614805627491,21.669846867781196,6.584834322278022,9.884592811101367,68.55788652672906,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,24909.01477754944,19237.064908320805,1861.9102397492563,27261.138719665636,6844.529252033947,15089.17935875669,15089.17935875669,86864230.26194362 
 01/03  13:00:00,3.0,,1.4919218724557,9.408041600516817,70.7697383996022,19.99998906499824,7.295617276461902,21.702339531474394,6.569989657232343,10.014172369583907,67.94667087249469,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,23456.420800224812,17931.95644414926,1861.9102397492563,27775.04409679467,6889.550821093257,11777.411034064564,11777.411034064564,75103941.94166547 
 01/03  14:00:00,3.2,,1.6106635013558208,9.696479036338701,69.37598135421514,19.999998737859237,7.292036721515303,21.72037517432498,6.559532244886555,10.149659097962202,67.29995078100863,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,22133.550365428364,16759.65148485841,1861.9102397492563,28073.558615556765,6914.299043306061,8977.207914234976,8977.207914234976,65112304.31024505 
 01/03  15:00:00,3.7,,1.9372529901504831,9.974026581703539,68.09548393096044,19.99999963058712,7.291963306151682,21.72690894136995,6.556847390860512,10.283455383209361,66.69971645127008,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,20992.031067059434,15760.794345973076,1861.9102397492563,28754.945019013237,6971.39662544423,6145.196276559698,6145.196276559698,55122613.71031146 
 01/03  16:00:00,3.5,,2.163685409408079,10.134730683288616,67.38003152661,19.999999891213026,7.293422997938602,21.725326172247737,6.558794580841404,10.405989739480145,66.16910689117586,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,20299.868459335794,15162.962862105569,1861.9102397492563,27454.94916886658,6871.838519083052,6143.737712077477,6143.737712077477,54758953.69527523 
 01/03  17:00:00,3.1,,2.0531796526800483,10.098239522103283,67.54751789560726,19.99999996783135,7.293714936295986,21.67978128094974,6.577345974971608,10.53951977073068,65.58460380465753,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,20009.187005946613,14975.260662170196,1861.9102397492563,26505.97439834713,6795.125294635723,6552.260812952319,6552.260812952319,55953469.25041427 
 01/03  18:00:00,1.8,,1.1851899929941896,9.716593078720825,69.31144370968977,7.627380597835002,16.812414074537426,8.562346726691908,15.815553358113387,10.643437582336489,65.14182357423387,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492568,0.0,0.0,0.0,0.0,50377557.11830543 
 01/03  19:00:00,1.7,,1.2727167701564834,9.538257095365857,70.16651697708902,5.554909529896554,18.86563553463244,6.0381443417947755,18.253262907847713,10.74410557383902,64.72636560096929,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492559,0.0,0.0,0.0,0.0,41575639.7809241 
 01/03  20:00:00,1.2,,0.8421557306807881,9.326753868179239,71.1876177686389,5.033678072146671,19.51898123716315,5.15475886848025,19.355519987181747,10.830930723466553,64.36665881889988,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,37589622.57962248 
 01/03  21:00:00,1.1,,0.7437740651772462,9.102160587879185,72.27881114014977,5.0002460662829575,19.566002175410226,4.937982424137391,19.65117267890823,10.889203685641244,64.122510171394,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,34478443.32133603 
 01/03  22:00:00,0.8,,0.4485716543782806,8.880254298874597,73.37392545557978,5.000075858898906,19.567212685646936,4.8137832301452255,19.823294204192013,10.903514736206715,64.06469740024204,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,32351608.135365985 
 01/03  23:00:00,0.3,,-0.0646209178876043,8.74356298429164,74.02952946647952,5.0000236110790395,19.560436418131378,4.709772497015283,19.96090733761226,10.88339389755452,64.1280569999459,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,30678716.731163226 
 01/03  24:00:00,2.1,,1.6651056898098684,8.642621726723167,74.52747839036215,5.0000074111696255,19.557915166922534,4.620094430286043,20.083871631014386,10.848719547357087,64.26782745991024,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,29375300.710675173 
 01/04  01:00:00,2.2,,1.3842022372035416,8.518759867876401,75.11353166920209,5.000002345508433,19.54696626952492,4.550869614677867,20.170092015433845,10.806435230295003,64.41285393284258,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,28148885.68688354 
 01/04  02:00:00,0.1,,-0.5423443317690536,8.298477979937196,76.18443069054617,5.000000743149272,19.53151235907729,4.498453634624982,20.228239566379916,10.748851599461405,64.60917649217868,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,26735201.16388943 
 01/04  03:00:00,-0.7,,-1.3135591791380996,8.070359278780625,77.34402556987156,5.0000002362985185,19.523687580789648,4.459300073665608,20.275659016914325,10.691955503043207,64.82853733569844,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,25465981.874110162 
 01/04  04:00:00,-0.2,,-0.8290650411981454,7.967616745092072,77.81736110053913,5.0000000756615695,19.506275281259718,4.405283236370061,20.334389136595952,10.639805538316446,64.99622300837862,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,24548409.117636368 
 01/04  05:00:00,0.6,,-0.3245748378054019,7.915382554178014,78.07433813560216,5.000000024416316,19.501188542071205,4.3550025497869225,20.400860207108924,10.588668261277782,65.20119529581541,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,23748894.70200725 
 01/04  06:00:00,-0.4,,-1.253330546259561,7.766902496634972,78.80366951287387,5.00000000790797,19.485145749245877,4.328000819570059,20.42270581866683,10.535115502073182,65.38067771359549,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,22716082.364128977 
 01/04  07:00:00,-0.2,,-1.178809744671015,7.6466557594992235,79.417051265098,5.000000002575905,19.476341777573445,4.297378467459473,20.457365783203176,10.482134128393051,65.58258518756345,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,21931444.465777844 
 01/04  08:00:00,0.0,,-0.8813355446975697,7.57551806909204,77.9929842192902,18.503300930371672,8.04523838881584,18.6054184283271,8.028782458430465,10.435415293678819,64.2946288824375,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,32195.77081687472,27767.76818780392,1861.9102397492543,24732.168873017057,6633.483496882117,34671.32702270195,34671.32702270195,156600197.13360006 
 01/04  09:00:00,-0.5,,-1.5224930322364718,7.454284203366566,80.42522038921334,19.964987446426427,7.2775987151132036,20.678323326596384,6.96421296091071,10.390031994391098,65.95202859896392,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,36096.873749093545,30286.861602722103,1861.910239749256,25011.543863535968,6656.275521987768,40293.610683892126,40293.610683892126,176922469.60426494 
 01/04  10:00:00,0.9,,-0.6719020777461328,7.608967333054146,79.56777638188912,19.994778281948413,7.263001628677191,21.161699023370076,6.758763065966539,10.3715517762265,66.02349592041546,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,27847.50516146628,22494.726270491243,1861.9102397492563,26808.727231016594,6801.271805883556,22086.080949532872,22086.080949532872,111897349.18259645 
 01/04  11:00:00,3.0,,0.850927875118289,7.995214048302435,75.82701516435273,19.99919188100097,7.104237274452503,21.303903325827132,6.555322004960817,10.41824039218114,64.39684460923893,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,22834.182908871815,17953.915600065448,1861.9102397492563,29354.70473877777,7008.759003179943,9683.280080999748,9683.280080999748,67994219.9661442 
 01/04  12:00:00,5.4,,2.3561757339996894,8.792549478620849,73.36612737002736,19.999924736791552,7.254701895084318,21.431517337834173,6.642309689751336,10.536898649875983,65.2451700276386,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,19341.408223105376,14746.737677683517,1861.910239749256,32294.626500493418,7152.128961151379,0.0,0.0,32450541.12324229 
 01/04  13:00:00,7.5,,3.9264582668264274,9.832589143467287,68.33576937859532,19.999995335439788,7.247006725628485,21.527421768115605,6.596433440279665,10.701198880289642,64.46649897952315,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,16684.75737828775,12308.266633252342,1861.9102397492563,27168.413361208794,6058.952072528983,0.0,0.0,28515104.32420166 
 01/04  14:00:00,9.1,,4.646206744182576,10.965464326775045,63.30691883096703,19.999999706326633,7.241603939502949,21.582125139802486,6.56948180668843,10.87814361914686,63.663779764782404,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,14533.327242912754,10365.869857895932,1861.9102397492563,23059.0019289752,5174.987230057341,0.0,0.0,25332830.891303748 
 01/04  15:00:00,9.2,,5.010306763100813,11.883207189782675,59.57213866529617,19.99999998125456,7.24211483162837,21.612007556191557,6.557942606349262,11.077697230956037,62.829426871597015,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,13222.874782235052,9187.591511113294,1861.9102397492563,20560.403034576695,4683.15217435556,0.0,0.0,23562224.69077734 
 01/04  16:00:00,9.4,,5.366020873103963,12.502911174976951,57.19108735836414,19.999999998134925,7.242625723753791,21.589741298302386,6.567346154399159,11.293213356733723,61.94192178441435,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,12815.061310929654,8865.476453423653,1861.910239749256,19805.752397672266,4521.552292751947,0.0,0.0,22980465.117004335 
 01/04  17:00:00,7.2,,4.25547636098048,12.441950885353759,57.39963068502395,19.999999999926445,7.2403632014840635,21.474777938877217,6.611661913065713,11.534331748436266,60.94032429329699,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,13606.861460294109,9714.233620414421,1861.9102397492563,21304.06325854577,4959.769176062245,0.0,0.0,24558045.896921404 
 01/04  18:00:00,2.7,,0.8721495460634427,11.607672285658998,60.69332865491193,8.156236275063991,16.110762938086175,8.784929562463464,15.488886981528307,11.710069501659058,60.27395560911519,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492588,0.0,0.0,0.0,0.0,50768882.21950336 
 01/04  19:00:00,1.4,,0.42512527631202734,11.044224250588904,63.031308552802,5.938608150261868,18.275751980639132,6.2048973593698795,17.950362544639038,11.840192263664592,59.790761865941676,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,47354931.93197036 
 01/04  20:00:00,0.5,,-0.7948813528947487,10.521301476093065,63.94016903299056,9.474133515378904,14.06398547519677,9.511308979206767,14.02768608126882,11.936939208280819,58.205253235493046,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,18841091.639790967 
 01/04  21:00:00,0.0,,-0.8714292628304379,10.13693987579953,66.96635810546795,5.873100366299657,18.406965780660705,5.716318165609973,18.61789000034723,11.970353000097083,59.284361849404455,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,36977979.71441798 
 01/04  22:00:00,1.8,,0.4277453101598528,9.891604744264146,68.03549961900097,9.296662532060402,14.515379857346224,9.065217605413604,14.742802319703793,11.971617453665225,59.245377250556885,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,10548012.845958892 
 01/04  23:00:00,3.2,,1.1950781360636569,9.748847563072554,68.73004648756441,5.349147754874926,18.995905096513766,5.340309961700919,19.00103554775487,11.947529666801453,59.37427483424165,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,32828669.026391 
 01/04  24:00:00,-0.5,,-1.1779720944750798,9.400257676145728,70.43205517151648,5.0326783063002685,19.408640169472314,4.522811886010286,20.11379191543744,11.906939132312901,59.593458025392685,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,36890301.43066964 
 01/05  01:00:00,-1.4,,-2.1028380144698136,9.206825663550134,71.364866484862,5.001149004124989,19.454240246994303,4.322681601795814,20.399555210565396,11.853435082997002,59.813276154156824,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,35077095.78766962 
 01/05  02:00:00,-2.6,,-3.1067407051372555,9.057788333547968,72.12228213397545,5.0003541826181275,19.465100718928134,4.27559639642795,20.4773275860347,11.79080083887984,60.09138311721512,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,32584623.929707006 
 01/05  03:00:00,0.3,,-0.5977982090004781,9.018340879982885,72.2840942102249,5.000109438868637,19.457215824642283,4.2062247829958945,20.56856841189907,11.725638990819476,60.3251711289681,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,31383005.61526852 
 01/05  04:00:00,0.7,,-0.6014167243079049,8.973512890389054,72.49743955125555,5.000034044481532,19.45575323849701,4.146483332232428,20.653361703325775,11.669152609447604,60.54596669195732,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,30199443.00948953 
 01/05  05:00:00,1.3,,0.20730841182746146,8.953871166506257,72.61049076729762,5.00001065208722,19.460284746975898,4.102969843762875,20.72137370578101,11.617825822428257,60.765873500535946,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,29222306.045490943 
 01/05  06:00:00,1.3,,0.3304894879165545,8.920763569052557,72.78993250841324,5.000003352313955,19.46479426124284,4.07121897399391,20.77245314045261,11.558837493425889,61.01758608585796,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,28223407.775718607 
 01/05  07:00:00,1.5,,-0.14516898627966593,8.915746871948098,72.81022374263375,5.00000106120389,19.46362363503758,4.042535224046472,20.8131141463315,11.49671729089228,61.26529856813489,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,27369801.16869089 
 01/05  08:00:00,1.4,,-0.4891971804879889,8.88738817519402,72.94039844104118,18.60215587681164,8.161887423847991,18.342717224058642,8.324975013021966,11.442983303088578,61.47571717851104,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,31343.12416657883,27539.032334340343,1861.9102397492543,27766.90993571337,6877.862089132454,30549.650124403917,30549.650124403917,142641923.23182827 
 01/05  09:00:00,1.5,,0.32024607099852315,8.796587545022415,71.81237039174695,19.966482149530353,7.1187218343579985,20.368385054892578,6.944398199266844,11.390836839734026,60.362548096580376,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,31852.654373495723,27047.054692541547,1861.910239749256,26121.44446919072,6749.669439148563,31668.058021555502,31668.058021555502,146206698.12163195 
 01/05  10:00:00,2.2,,0.5451935092111427,8.88167622751769,72.98190009621636,19.99494239746597,7.263512090775178,20.896141805153913,6.870534956935277,11.360482054478172,61.823806858020156,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,26495.366958773484,21697.65508871237,1861.9102397492563,27812.482789572656,6885.2213116493695,18967.87443779461,18967.87443779461,100974023.96109566 
 01/05  11:00:00,4.5,,2.3820742454921233,9.204825284810235,71.40777795380558,19.999219738939612,7.261587477552139,21.064320749011372,6.799791916769648,11.379178067522124,61.747257480974554,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,23192.397888221414,18602.76093230371,1861.9102397492563,30070.098372771477,7079.6236662209385,9995.443016692596,9995.443016692596,69373119.32158604 
 01/05  12:00:00,7.4,,4.686843103349636,9.774097014169943,68.70361949540238,19.99987707213117,7.258883190904545,21.18088383029348,6.749054432424867,11.454662499890368,61.41890753264656,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,20320.913782832256,15949.702960373672,1861.9102397492563,34504.41981587164,7353.194460988043,0.0,0.0,33174376.92265428 
 01/05  13:00:00,7.1,,4.252807434749001,10.331528549513928,66.14259777943083,19.999980280825902,7.254165859609181,21.269032713450155,6.708325003484632,11.562823522225292,60.94149596813905,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,18459.34989579868,14211.52375223724,1861.9102397492563,30879.349095630256,6756.9908441159505,0.0,0.0,31028043.901914746 
 01/05  14:00:00,10.0,,6.9776449020434,10.851948977429757,62.6248867716032,19.999996779052907,7.110889800203433,21.26189205662883,6.578715844003709,11.695052265525048,59.21780371812716,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,17062.760740988873,13010.863440893596,1861.9102397492563,28203.61051676803,6063.325629148259,0.0,0.0,28530849.128031053 
 01/05  15:00:00,10.6,,7.062968610822988,11.024023358740845,63.09274923434044,19.999999598605623,7.246639876167856,21.20648252240435,6.727139590428457,11.831268030078942,59.80751869909157,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,16688.177281122647,12764.354091269535,1861.9102397492563,27518.54824817859,5899.294971301487,0.0,0.0,27940338.75978268 
 01/05  16:00:00,8.5,,5.404748621331079,11.012667901081228,63.147376093057076,19.999999878264546,7.247442706650661,21.17379484413622,6.741396469628034,11.95284137629984,59.33612755025992,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,16385.719162637517,12548.29006836965,1861.9102397492563,27025.94950095261,5958.209261847136,0.0,0.0,28152430.205747016 
 01/05  17:00:00,7.8,,5.015003662718952,10.91665909194911,62.35433216874083,19.999999962855718,7.11088853998423,21.149939162013506,6.624071391591099,12.070416787958065,57.76853799574414,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,16233.601624737794,12450.093277764103,1861.9102397492563,26788.104267239287,5966.3129797505,0.0,0.0,28181603.59019912 
 01/05  18:00:00,6.6,,4.2897905287302995,10.70691548426387,64.44410817994088,8.107775546422655,16.151714377401905,8.627496288771813,15.626552131031094,12.163799407515706,58.515268829355286,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492588,0.0,0.0,0.0,0.0,50768882.21950336 
 01/05  19:00:00,5.8,,3.946597848708278,10.519051028661652,65.27588813840681,5.8123225930747555,18.433889993352185,5.8918409252136055,18.344071742895963,12.248202707899278,58.208532233638294,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,46208987.89936365 
 01/05  20:00:00,5.7,,3.240839802227482,10.366470063805744,65.9366672830716,9.683353305031536,14.154833485185037,9.590994466272438,14.240665598750573,12.319171452833297,57.93086017302917,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,10841805.137971792 
 01/05  21:00:00,5.5,,3.725839812477068,10.306200625837768,64.93599178050356,5.402359608071097,18.56987188438143,5.612574902417876,18.291145374107195,12.352579359518886,56.697813967967804,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,32674898.862891305 
