Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),ADU RDC-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 1:Zone Air Terminal Sensible Heating Rate [W](Hourly),ADU RPLUS1-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 2:Zone Air Terminal Sensible Heating Rate [W](Hourly),FAN CONSTANT VOLUME 1:Fan Electricity Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Electricity Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Electricity Rate [W](Hourly),Electricity:Facility [J](TimeStep) 
 11/01  09:00:00,1.7,,0.94813477903407,14.651813288917456,48.230675337830945,20.046699671645854,25.395609980337653,19.830218357231978,25.738616802128533,19.774564645583574,34.872731430645274,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,343.2162324186629,604.7728041633179,1861.9102397492563,0.0,0.0,0.0,0.0,7212929.463541419 
 11/01  10:00:00,3.6,,2.5080612822950306,14.877888553987834,47.51231652347962,20.607470607375838,24.521025439808184,20.392447161599307,24.84850315165265,19.757474470504036,34.89486678359627,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,53.55976994568749,231.2688825165544,1861.9102397492563,0.0,0.0,0.0,0.0,7400292.47731453 
 11/01  11:00:00,6.5,,4.80096531388938,15.374311770365264,46.00196961108662,21.14743442436842,23.71016375449178,20.989448758835593,23.941477638276133,19.781070151047047,34.83041900542116,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,123.29185562228632,263.1000350607873,1861.9102397492563,177.20485956674298,48.749888652859845,0.0,0.0,7656270.46874228 
 11/01  12:00:00,10.3,,7.22491860146473,16.15532837928248,43.724015823210316,21.667905347958897,22.94692779743377,21.57874326188716,23.072512310833712,19.843440517151652,34.66601395556642,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,223.22732769084,319.0027530091894,1861.910239749256,0.0,0.0,0.0,0.0,7303656.914327375 
 11/01  13:00:00,10.9,,7.5624234906613905,16.82105181971395,41.868408469352104,22.08273036875879,22.351525340446685,22.094393983045755,22.335818815435424,19.948576334428072,34.40892974901287,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,585.4733073920178,491.0201566920681,1861.910239749256,172.59909851005796,43.93374985099004,0.0,0.0,7253909.876140647 
 11/01  14:00:00,11.9,,8.033984252710091,17.397302497214937,40.34082075714342,22.334515270763006,21.996792955630873,22.425706599633568,21.875166065133563,20.048028479329453,34.17515885799432,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,677.9989836856907,458.37155791282885,1861.9102397492563,156.81485856639782,39.33008115447463,0.0,0.0,7247994.514350841 
 11/01  15:00:00,12.4,,8.255148646744864,17.81336820801775,39.26943035848377,22.432468513751527,21.852243537895113,22.55794988282559,21.686265098044682,20.160391155096544,33.9167093630907,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,975.2379466881155,667.3978651787578,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/01  16:00:00,12.2,,8.604021065417683,17.95264568823767,38.91322616666111,22.410468193089706,21.87415549626403,22.53460122535386,21.709749367117727,20.24929685611032,33.719437778237875,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1177.1918743222623,844.3942029538982,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/01  17:00:00,12.1,,8.618652651345002,17.822528276556564,39.22516854013907,22.24295993174679,22.09362673830006,22.323383848002614,21.985742278128114,20.311761952933935,33.58248937970421,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1365.8712046510211,1069.9992791445463,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/01  18:00:00,10.2,,6.749140045797937,17.315311416671783,40.492329311000105,21.931610221137596,22.51126554626232,21.93943964945393,22.50059300496072,20.343439868373018,33.50808316177488,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1568.110670682474,1348.3534434077828,1861.9102397492563,419.50267506765397,107.76617603871583,0.0,0.0,7090835.0968367 
 11/01  19:00:00,6.5,,3.7475329125541657,16.768846626179435,41.91941264902343,21.52622366171805,23.076591085303257,21.528718176004325,23.07300328735476,20.35238907930394,33.49025838800206,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1666.8637539258043,1441.5380140859738,1861.9102397492563,515.9830810254779,141.17239246245092,0.0,0.0,7211097.475962146 
 11/01  20:00:00,5.9,,3.530505325212923,16.473817693337068,42.68464906515774,21.22594735568024,23.48959194486847,21.218075743889724,23.500949113375647,20.344306017984984,33.48495554683657,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1490.745282446399,1303.5643742233726,1861.9102397492563,398.0248002692061,110.35069650136249,0.0,0.0,7100139.370502228 
 11/01  21:00:00,4.8,,2.910295460239179,16.116324997119165,43.67182269301932,20.923382307367504,23.931854905227656,20.91089015790851,23.950216219949212,20.32186632059969,33.53351604531826,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1486.6120324155581,1306.5383970515607,1861.9102397492563,382.89285750412387,121.90110771869665,0.0,0.0,7162570.820394351 
 11/01  22:00:00,4.3,,2.6674595089667807,15.84400512941197,44.42261302173646,20.701266948030185,24.252789059508334,20.665235048597506,24.306695389686066,20.28898299863373,33.59014768338503,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1440.0285253226284,1299.5599551823832,1861.9102397492563,330.9089494191903,108.1840085831976,0.0,0.0,7111049.524750924 
 11/01  23:00:00,5.2,,3.354385328266424,15.669115047720421,44.89839863983628,20.590323249418113,24.405936786852365,20.51161101400371,24.52471649341493,20.250038247377343,33.65281761138852,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1444.3945671312872,1363.9156512529094,1861.9102397492563,546.7692913365714,153.98775568333548,0.0,0.0,7257232.783557331 
 11/01  24:00:00,6.2,,4.5941265756899154,15.559260076833446,45.19295734445852,20.491774166506808,24.54243529156968,20.37139489298465,24.72551433459282,20.209940010620915,33.71943556745153,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1312.848635795378,1309.0051869279828,1861.9102397492563,399.63068729836425,110.52394546433365,0.0,0.0,7100763.066768924 
 11/02  01:00:00,4.8,,3.3545956143038542,15.349109759510846,45.78213439692584,20.33022574576862,24.775258093826807,20.19467774055855,24.98373196167768,20.165885262100755,33.79341337209915,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1363.2437221552207,1374.2219068663642,1861.9102397492563,360.3128956757402,119.36705786522785,0.0,0.0,7153321.285374977 
 11/02  02:00:00,5.7,,4.3543429873295505,15.18844441657026,46.23649554533157,20.212114425780324,24.9455750111287,20.05122096629495,25.195180893188713,20.12080802041699,33.87255462844493,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1363.5932270077742,1410.4943738863537,1861.9102397492563,515.2424935965604,143.73373764305921,0.0,0.0,7220318.318612336 
 11/02  03:00:00,5.7,,4.277543719241583,15.059771281251756,46.59744374967406,20.086154552848754,25.12811667716701,19.899363974248573,25.420568872813504,20.074559734189112,33.95259103429534,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1293.8049823683868,1386.7442190090567,1861.9102397492563,396.9348675482861,110.83937442564068,0.0,0.0,7101898.61102963 
 11/02  04:00:00,5.4,,4.145222129455898,14.936952206449128,46.97044126588123,19.967971354409737,25.314300533576063,19.759363967438315,25.64388486175753,20.02576307046409,34.05747390571689,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1274.6561553969016,1401.1049745197017,1861.9102397492563,421.70409407990206,118.42291428713443,0.0,0.0,7129199.354531007 
 11/02  05:00:00,6.1,,4.576798415222974,14.834829390946899,47.25194342333226,19.864848998966945,25.46115286347324,19.629325271409883,25.836073758204257,19.977369969292308,34.138970719903554,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1217.5858145052318,1389.8269815375118,1861.9102397492563,392.1467960874072,108.66744341509785,0.0,0.0,7094079.659391675 
 11/02  06:00:00,6.9,,5.167624015589512,14.747001879101754,47.51643147288425,19.77028769778296,25.60879347188736,19.50626128551317,26.032259221838,19.935881281279826,34.223980336401446,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1162.3331329662437,1382.3760874299237,1861.9102397492563,353.3557602060687,96.489370905549,0.0,0.0,7050238.598357299 
 11/02  07:00:00,6.3,,4.8432532675015905,14.622996397786515,47.88934175238877,19.65412610034675,25.78927588793021,19.372147308654085,26.245421661880314,19.89772495564825,34.29854801506224,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1163.2174685861837,1408.6202053579382,1861.9102397492563,329.4432204408155,90.99221024267618,0.0,0.0,7030448.819970957 
 11/02  08:00:00,6.4,,4.937709343971005,14.443168668624752,48.45483728291423,19.859860524689072,25.465025672673804,19.564107636314098,25.936909180574325,19.859606765123626,34.38366787504789,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,2116.4632522485263,2254.5790339242335,1861.9102397492563,3118.338659489652,840.553343567139,0.0,0.0,9728868.899939023 
 11/02  09:00:00,8.0,,6.0252479681724775,14.563195635037289,48.091357112335345,20.01076539854073,25.233794961752793,19.6762061036337,25.762843446790324,19.829511741334443,34.45584610620243,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,199.14531066526575,647.4438586009238,1861.9102397492563,0.0,0.0,0.0,0.0,7328659.055698129 
 11/02  10:00:00,8.4,,5.6094542024181395,14.804180770567292,47.34331088809813,20.48948220063158,24.495359672534654,20.165142787648783,24.991185060957594,19.822556358669075,34.466380752167126,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,62.27849719558753,425.0403822790173,1861.9102397492563,0.0,0.0,0.0,0.0,7303688.870213325 
 11/02  11:00:00,9.6,,5.838911975460284,14.688317283234346,47.72624850169977,20.445486539467282,24.575844244133506,20.36714943062449,24.695013184754906,19.821645626828598,34.488556423314456,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,659.174011157056,682.6407420193993,1861.9102397492563,0.0,0.0,0.0,0.0,7330361.919886423 
 11/02  12:00:00,9.5,,6.318392150030575,14.808751257978985,47.40389383741336,20.402257456917823,24.666043018207862,20.418129225412585,24.64188040903102,19.850759240596542,34.46058870097713,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1008.5201785631465,851.8061814520354,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/02  13:00:00,9.3,,5.298598724178787,14.81728541255626,47.372356392898425,20.244738115752977,24.904424926985737,20.26864489688785,24.867644621589466,19.891887298570804,34.368863763971405,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1267.2241565862432,1064.685103729509,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/02  14:00:00,9.1,,6.867637694469706,14.884849536906739,47.14718432533078,20.197087045713403,24.96772543222877,20.177911643307937,24.9973570830813,19.929272563920122,34.27531681294585,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1345.2278800221231,1193.4508627508928,1861.9102397492563,469.99902056649205,123.32001752632816,0.0,0.0,7146828.926192105 
 11/02  15:00:00,9.4,,5.667709302280948,14.890960339628288,47.13502934117756,20.06834980961047,25.17084694178858,20.088545239335502,25.13939637074158,19.94483545403398,34.246933882105374,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1193.46719674934,1006.0089548746477,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/02  16:00:00,11.3,,8.40442023021998,15.296831820761048,45.9806075653105,20.134800831359804,25.10010085285412,20.14711467788677,25.080972047664204,19.956064324838383,34.26753010709061,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,935.9124418652648,793.9086029258356,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/02  17:00:00,10.1,,7.881162974940515,15.301559299679301,45.98561836587853,20.06866982543119,25.214080874508788,20.053283081522082,25.238112791446415,19.960443825321846,34.27327155402987,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1153.6344421902993,1021.9732660699532,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/02  18:00:00,9.7,,8.141601498465052,15.00891616261509,46.904009396656775,19.939454231369865,25.440868247012443,19.85418531936497,25.57570813691971,19.960392753444545,34.30596903046399,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1365.1574458582418,1304.5265026409256,1861.9102397492563,313.6974685109904,81.57144873315457,0.0,0.0,6996534.07853668 
 11/02  19:00:00,7.9,,5.1699292462811615,14.460227990628276,48.706185131677984,19.587462313221373,26.061647570005217,19.525107529502833,26.162754045075197,19.939271982642502,34.42835596267656,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1508.6887045788974,1396.4411146043528,1861.9102397492563,417.62689988574925,111.573818176702,0.0,0.0,7104542.60853345 
 11/02  20:00:00,8.5,,6.408847880368453,14.31840430875854,49.19680708044705,19.419282035647537,26.358627469644286,19.323688259455395,26.515938632853903,19.90998472258488,34.52143756829348,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1336.605179317789,1294.4259960259608,1861.9102397492563,415.93155932498,110.31293949146838,0.0,0.0,7100003.445266609 
 11/02  21:00:00,7.2,,4.628252311337318,14.03259613772777,50.15220491202722,19.225778498855853,26.697033102838176,19.128356140859612,26.85966403782329,19.86565545875691,34.64093991235032,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1430.5787565439803,1378.4909252501106,1861.9102397492563,353.1893762694967,95.91425735432196,0.0,0.0,7048168.189572882 
 11/02  22:00:00,6.9,,4.111058832356016,13.751281839955249,51.14572145583421,19.05841949194233,27.013287721525746,18.959179879171373,27.181144363620724,19.814955650610493,34.7966532143247,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1515.3612140081912,1454.571589966415,1861.9102397492563,593.9700657753618,161.88047624965228,0.0,0.0,7285646.577596071 
 11/02  23:00:00,8.0,,6.203537526982084,13.798017987893834,51.045592795548735,19.010551848464157,27.123368930515195,18.857259050802366,27.384301972531045,19.77302049745269,34.92498269192977,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1275.5685452156902,1323.39525297393,1861.9102397492563,514.052498449943,137.43389342488368,0.0,0.0,7197638.879426904 
 11/02  24:00:00,7.7,,5.923727809141376,13.750390699302791,51.2172065631969,18.868120032326967,27.372819853390222,18.69608539144451,27.668871195502497,19.73279145809395,35.021369150030054,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1113.934818097963,1209.8656331352502,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  01:00:00,7.0,,5.751748955334139,13.846445690028581,50.92844528834528,18.95166379286891,27.24643309995367,18.671478212212033,27.727893002101972,19.71061564930299,35.09034447680025,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,977.1755724672782,1244.787362338472,1861.9102397492563,461.89021148392413,125.78497033631804,0.0,0.0,7155702.756308068 
 11/03  02:00:00,6.4,,5.1801792719592825,13.7772222158511,51.174576836184016,18.8823876542738,27.373385880957734,18.56898376426909,27.915364452144054,19.678622299208293,35.17141647481514,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,897.7223628458104,1223.0482217090007,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  03:00:00,6.5,,4.003259287330942,13.682494728272577,51.52556218899,18.777724533937988,27.571612666565347,18.461127186948215,28.123593795650585,19.63611211226938,35.28815229341395,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,930.3989655757387,1255.90907151302,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  04:00:00,8.0,,5.612307174393383,13.754655621206362,51.307082059511444,18.803620849346192,27.539261078096754,18.455228131941062,28.14652123020342,19.59628678356826,35.3913219072798,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,888.0072832183081,1264.280823495183,1861.9102397492563,324.3977973395165,86.85650881654962,0.0,0.0,7015560.294836902 
 11/03  05:00:00,7.3,,5.47071789857201,13.724157521757327,51.434501018973265,18.739128512806765,27.664290242985746,18.378417340062466,28.296471484616,19.557429141409543,35.494517750296374,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,838.0433464877347,1238.4468313269597,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  06:00:00,6.6,,5.3717865154304905,13.642458614411607,51.7086736438814,18.644241006835323,27.829037637994887,18.282602026321456,28.467115570741353,19.519881627224102,35.57746356654613,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,878.4356076110655,1274.7813901584109,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  07:00:00,7.1,,5.7685013201148,13.561098095434364,51.997322455611084,18.551229213581376,27.99912768274651,18.18549709449401,28.64894012578596,19.48233125332058,35.67022720762063,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,874.6598300131927,1277.316853612959,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  08:00:00,7.8,,6.019633967801282,13.52333131022338,52.13080720738478,19.815062499475836,25.882036808317928,19.381081255956932,26.588880845065376,19.4492338901048,35.74744178133878,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,3579.69306620033,3719.28718802634,1861.910239749256,6829.688196292492,1722.9317146238554,0.0,0.0,12905431.035743203 
 11/03  09:00:00,9.1,,6.8809224767621195,13.669453228593396,51.64620197925387,19.987581215361384,25.609773641708628,19.568085307242377,26.285147798176272,19.419053435503415,35.820913677762896,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1024.4199068704365,1483.4503754779219,1861.9102397492563,781.5066138686079,204.57730810987698,0.0,0.0,7439355.172292881 
 11/03  10:00:00,10.9,,7.961715528133133,13.96185154288167,50.65652848272414,20.128741734516723,25.37825326087182,19.81019287320188,25.88411806320404,19.403849719036167,35.84258533757762,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,447.344782666966,839.8974937551934,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  11:00:00,13.3,,9.583302900472166,14.507748850025012,48.874946343860486,20.62142755104187,24.606443186989125,20.373265321798264,24.986352244419745,19.427856845489803,35.77206424210857,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,58.04546503124383,307.6588322135329,1861.9102397492563,0.0,0.0,0.0,0.0,7354223.224878718 
 11/03  12:00:00,11.9,,7.317356034940702,15.093572262250868,47.04089864986742,21.042973600058776,23.96476265065254,20.947923361524943,24.105695096034474,19.48454694436749,35.62920028231735,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,365.2550900621957,451.54813184180097,1861.910239749256,112.2066770911426,28.13762753729208,0.0,0.0,7339467.04424525 
 11/03  13:00:00,15.4,,10.005757919956292,15.944096739739724,44.51279536912784,21.44372671004535,23.36538950684186,21.453102216136756,23.352118863243508,19.583395416556673,35.38491575096268,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,580.0327386687475,489.5506969220979,1861.910239749256,133.85619244791056,31.712029424489423,0.0,0.0,7184441.44907802 
 11/03  14:00:00,16.0,,10.126115363207157,16.658189986231157,42.4901977618143,21.75835896594743,22.898575005249153,21.83530583197521,22.79123195062319,19.692998742386965,35.112424648864874,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,734.4216047354075,527.5021220615168,1861.910239749256,116.0835027386058,27.23880291448751,0.0,0.0,7102073.141203923 
 11/03  15:00:00,15.3,,10.161323158863727,17.08870759900712,41.34399903811776,21.86102070095113,22.755544627744186,21.969162399966898,22.605847067743326,19.804626759942025,34.87038706533832,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,964.1631708492114,682.4045610184917,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  16:00:00,15.7,,10.374596469080561,17.245043038488305,40.94626869272646,21.829993189131173,22.804355222988175,21.889544929790855,22.721579140312702,19.922670616432285,34.624601957775845,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1169.221333344728,929.1359104031782,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  17:00:00,15.0,,9.912570454833855,17.042485929351034,41.5041666969963,21.661445759422268,23.056719352371033,21.632774747200898,23.097187528868222,20.019863219454496,34.440985749252754,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1318.4804658009643,1183.7382111629972,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 11/03  18:00:00,14.6,,9.814287376921431,16.682083668040114,42.54363344741478,21.452941526903388,23.395989491621318,21.34552107676179,23.550566397505776,20.069029148791103,34.399616142694484,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1316.8258234749542,1294.0624357997724,1861.9102397492563,303.1032385550093,72.65579954895004,0.0,0.0,6964437.741473543 
 11/03  19:00:00,14.0,,9.8683175706448,16.36386262059716,43.43135111129442,21.25116371927676,23.69694760453997,21.107649017202966,23.90663584312567,20.093762836314603,34.3611832666008,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1245.9529876485472,1283.8434485433072,1861.9102397492563,282.23876199935177,68.32900231886643,0.0,0.0,6948861.271445243 
 11/03  20:00:00,11.3,,7.529597685160736,15.994351654103909,44.4997456779477,20.972851765979804,24.122759373538756,20.836992083937893,24.325175370078473,20.093582008254764,34.38607399840676,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1343.8004026628087,1357.8079523524098,1861.9102397492563,340.9401816707437,86.12178475297547,0.0,0.0,7012915.288208035 
 11/03  21:00:00,13.8,,9.696711496541353,15.88894244495187,44.80688629858173,20.844684753349707,24.31730436893287,20.685883956789198,24.55626718330951,20.085092944566703,34.40947846081943,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1188.3681872158384,1255.6141709440008,1861.9102397492563,315.6355038489259,76.78412324036135,0.0,0.0,6979299.706762624 
 11/03  22:00:00,14.2,,9.931554930862124,15.831507734110815,44.98342493742987,20.731441249239968,24.49376630939523,20.561403109220493,24.751822404050213,20.069205499464488,34.45223077115338,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1061.9672752593576,1161.979293589124,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
